fen,cp
r1bqkb1r/1pp2ppp/p1n5/3np3/8/N4PN1/PPPP2PP/R1BQKB1R w KQkq - 0 7,-225
r1bqkb1r/1pp2ppp/p1n5/3np3/2N5/5PN1/PPPP2PP/R1BQKB1R b KQkq - 1 7,232
r2qkb1r/1pp2ppp/p1n1b3/3np3/2N5/5PN1/PPPP2PP/R1BQKB1R w KQkq - 2 8,-226
r2qkb1r/1pp2ppp/p1n1b3/3np3/2N5/3P1PN1/PPP3PP/R1BQKB1R b KQkq - 0 8,263
r3kb1r/1pp2ppp/p1n1b3/3np3/2N4q/3P1PN1/PPP3PP/R1BQKB1R w KQkq - 1 9,-253
r3kb1r/1pp2ppp/p1n1b3/3np3/2N4q/3P1PN1/PPP1Q1PP/R1B1KB1R b KQkq - 2 9,281
r3k2r/1pp2ppp/p1n1b3/3np3/1bN4q/3P1PN1/PPP1Q1PP/R1BK1B1R b kq - 4 10,282
r3k2r/1pp2ppp/p1n1b3/3np3/1bNq4/3P1PN1/PPP1Q1PP/R1BK1B1R w kq - 5 11,-152
r3k2r/1pp2ppp/p1n1b3/3np3/1bNq4/P2P1PN1/1PP1Q1PP/R1BK1B1R b kq - 0 11,154
r3k2r/1pp1bppp/p1n1b3/3np3/2Nq4/P2P1PN1/1PP1Q1PP/R1BK1B1R w kq - 1 12,-154
r3k2r/1pp1bppp/p1n1b3/3np3/2Nq4/P2P1PN1/1PPBQ1PP/R2K1B1R b kq - 2 12,181
r3k2r/1pp2ppp/p1n1bb2/3np3/2Nq4/P2P1PN1/1PPBQ1PP/R2K1B1R w kq - 3 13,-98
r3k2r/1pp2ppp/p1n1bb2/3np3/2NqN3/P2P1P2/1PPBQ1PP/R2K1B1R b kq - 4 13,113
r4rk1/1pp2ppp/p1n1bb2/3np3/2NqN3/P2P1P2/1PPBQ1PP/R2K1B1R w - - 5 14,-90
r4rk1/1pp2ppp/p1n1bb2/3np3/2NqN3/P2P1P2/1PPBQ1PP/R1K2B1R b - - 6 14,186
r4rk1/1pp2ppp/p1n1b3/3np3/2NqN2b/P2P1P2/1PPBQ1PP/R1K2B1R w - - 7 15,-108
r4rk1/1pp2ppp/p1n1b3/3np3/2NqN2b/P2P1P2/1PPBQ1PP/RK3B1R b - - 8 15,178
r4rk1/1pp1bppp/p1n1b3/3np3/2NqN3/P2P1P2/1PPBQ1PP/RK3B1R w - - 9 16,-175
r4rk1/1pp1bppp/p1n1b3/3np3/2NqN3/P2PBP2/1PP1Q1PP/RK3B1R b - - 10 16,241
r4rk1/1ppbbppp/p1n5/3np3/2NqN3/P2PBP2/1PP1Q1PP/RK3B1R w - - 11 17,321
r4rk1/1ppbbppp/p1n5/3np3/2NBN3/P2P1P2/1PP1Q1PP/RK3B1R b - - 0 17,-334
r4rk1/1ppbbppp/p1n5/3n4/2NpN3/P2P1P2/1PP1Q1PP/RK3B1R w - - 0 18,300
r4rk1/1ppbbppp/p1n5/3n4/2NpN3/P2P1P2/1PP2QPP/RK3B1R b - - 1 18,-261
r4rk1/1ppbb1pp/p1n5/3n1p2/2NpN3/P2P1P2/1PP2QPP/RK3B1R w - - 0 19,233
r4rk1/1ppbb1pp/p1n5/3n1p2/2Np4/P2P1PN1/1PP2QPP/RK3B1R b - - 1 19,-241
r4rk1/1ppb2pp/p1n5/3n1pb1/2Np4/P2P1PN1/1PP2QPP/RK3B1R w - - 2 20,297
r4rk1/1ppb2pp/p1n5/3n1pb1/2Np4/P2P1PN1/1PP1BQPP/RK5R b - - 3 20,-293
r4rk1/2pb2pp/p1n5/1p1n1pb1/2Np4/P2P1PN1/1PP1BQPP/RK5R w - - 0 21,277
r4rk1/2pb2pp/p1n5/1p1n1pb1/2Np1P2/P2P2N1/1PP1BQPP/RK5R b - - 0 21,-317
r4rk1/2pb2pp/p1n5/1p3pb1/2Np1n2/P2P2N1/1PP1BQPP/RK5R w - - 0 22,311
r4rk1/2pb2pp/p1n5/1p2Npb1/3p1n2/P2P2N1/1PP1BQPP/RK5R b - - 1 22,-216
r4rk1/2pb2pp/p7/1p2npb1/3p1n2/P2P2N1/1PP1BQPP/RK5R w - - 0 23,228
r4rk1/2pb2pp/p7/1p2npb1/3Q1n2/P2P2N1/1PP1B1PP/RK5R b - - 0 23,-222
4rrk1/2pb2pp/p7/1p2npb1/3Q1n2/P2P2N1/1PP1B1PP/RK5R w - - 1 24,224
4rrk1/2pb2pp/p7/1p2npb1/3Q1n2/P2P1BN1/1PP3PP/RK5R b - - 2 24,-208
4r1k1/2pb2pp/p4r2/1p2npb1/3Q1n2/P2P1BN1/1PP3PP/RK5R w - - 3 25,242
4r1k1/1Bpb2pp/p4r2/1p2npb1/3Q1n2/P2P2N1/1PP3PP/RK5R b - - 4 25,-225
4r1k1/1Bpb2p1/p4r2/1p2npbp/3Q1n2/P2P2N1/1PP3PP/RK5R w - - 0 26,251
4r1k1/1Bpb2p1/p4r2/1pQ1npbp/5n2/P2P2N1/1PP3PP/RK5R b - - 1 26,-206
4r1k1/1Bpb2p1/p4r2/1pQ1npb1/5n1p/P2P2N1/1PP3PP/RK5R w - - 0 27,212
4r1k1/1BQb2p1/p4r2/1p2npb1/5n1p/P2P2N1/1PP3PP/RK5R b - - 0 27,-215
4r1k1/1BQb1rp1/p7/1p2npb1/5n1p/P2P2N1/1PP3PP/RK5R w - - 1 28,243
4r1k1/1BQb1rp1/p7/1p2npb1/3P1n1p/P5N1/1PP3PP/RK5R b - - 0 28,-4
4r1k1/1BQb1rp1/p7/1p3pb1/2nP1n1p/P5N1/1PP3PP/RK5R w - - 1 29,-120
4r1k1/1BQb1rp1/p7/1p1P1pb1/2n2n1p/P5N1/1PP3PP/RK5R b - - 0 29,165
4r1k1/1BQb1rp1/p7/1p1P1pb1/2n2n2/P5p1/1PP3PP/RK5R w - - 0 30,-123
4r1k1/1BQb1rp1/p7/1p1P1pb1/2n2n2/P5P1/1PP3P1/RK5R b - - 0 30,195
4r1k1/1BQb1rp1/p7/1p1P1pb1/2n5/P5P1/1PP3n1/RK5R w - - 0 31,-119
4r1k1/2Qb1rp1/B7/1p1P1pb1/2n5/P5P1/1PP3n1/RK5R b - - 0 31,146
4r1k1/2Qb1rp1/B6b/1p1P1p2/2n5/P5P1/1PP3n1/RK5R w - - 1 32,117
4r1k1/1Q1b1rp1/B6b/1p1P1p2/2n5/P5P1/1PP3n1/RK5R b - - 2 32,-38
4r1k1/1Q1b1rp1/B6b/1p1P1p2/8/P5P1/KPPn2n1/R6R b - - 4 33,-201
4r1k1/1Q1b1rp1/B6b/1p1P1p2/8/P3n1P1/KPPn4/R6R w - - 5 34,166
4r1k1/1Q1b1rp1/B6b/1p1P1p2/8/P3n1P1/KPPn4/2R4R b - - 6 34,-86
4r1k1/1Q1b1rp1/B6b/1p1P1p2/4n3/P3n1P1/KPP5/2R4R w - - 7 35,72
4r1k1/1Q1b1rp1/7b/1B1P1p2/4n3/P3n1P1/KPP5/2R4R b - - 0 35,-6
4r1k1/1Q3rp1/4b2b/1B1P1p2/4n3/P3n1P1/KPP5/2R4R w - - 1 36,6
4B1k1/1Q3rp1/4b2b/3P1p2/4n3/P3n1P1/KPP5/2R4R b - - 0 36,14
4B1k1/1r4p1/4b2b/3P1p2/4n3/P3n1P1/KPP5/2R4R w - - 0 37,1
4B1k1/1r4p1/4P2b/5p2/4n3/P3n1P1/KPP5/2R4R b - - 0 37,18
4B1k1/1r4p1/4P2b/5p2/8/P3n1n1/KPP5/2R4R w - - 0 38,-14
4B1k1/1r4p1/4P2b/5p2/7R/P3n1n1/KPP5/2R5 b - - 1 38,60
4B1k1/1r4p1/4P2b/5p2/7R/P3n3/KPP1n3/2R5 w - - 2 39,244
5k2/1r3Bp1/4P2b/5p2/7R/P3n3/KPP1n3/2R5 w - - 4 40,73
5k2/1r3Bp1/4P2b/5p2/7R/P3n3/KPP1n3/7R b - - 5 40,124
5k2/1r3Bp1/4P2b/5p2/5n1R/P3n3/KPP5/7R w - - 6 41,-109
5k2/1r3Bp1/4P2b/5p2/5n1R/P1P1n3/KP6/7R b - - 0 41,125
5k2/5Bp1/1r2P2b/5p2/5n1R/P1P1n3/KP6/7R w - - 1 42,-91
5k2/5Bp1/1r2P2b/5p2/5n1R/P1P1n3/1P6/1K5R b - - 2 42,163
5k2/5Bp1/1r2n2b/5p2/7R/P1P1n3/1P6/1K5R w - - 0 43,-145
5k2/6p1/1r2B2b/5p2/7R/P1P1n3/1P6/1K5R b - - 0 43,167
5k2/6p1/4r2b/5p2/7R/P1P1n3/1P6/1K5R w - - 0 44,-151
5k2/6p1/4r2b/5p2/1R6/P1P1n3/1P6/1K5R b - - 1 44,215
4rk2/6p1/7b/5p2/1R6/P1P1n3/1P6/1K5R w - - 2 45,-122
4rk2/6p1/7b/5p2/1RP5/P3n3/1P6/1K5R b - - 0 45,127
2r2k2/6p1/7b/5p2/1RP5/P3n3/1P6/1K5R w - - 1 46,-134
2r2k2/6p1/7b/5p2/1RP5/PP2n3/8/1K5R b - - 0 46,165
2r3k1/6p1/7b/5p2/1RP5/PP2n3/8/1K5R w - - 1 47,-149
2r3k1/1R4p1/7b/5p2/2P5/PP2n3/8/1K5R b - - 2 47,192
6k1/1R4p1/7b/2r2p2/2P5/PP2n3/8/1K5R w - - 3 48,-60
1R6/6pk/7b/2r2p2/2P5/PP2n3/8/1K5R w - - 5 49,-64
5R2/6pk/7b/2r2p2/2P5/PP2n3/8/1K5R b - - 6 49,131
5R2/6pk/2r4b/5p2/2P5/PP2n3/8/1K5R w - - 7 50,-121
5R2/6pk/2r4b/5p2/2P5/PP2n3/K7/7R b - - 8 50,156
5R2/2r3pk/7b/5p2/2P5/PP2n3/K7/7R w - - 9 51,-16
5R2/2r3pk/7b/5p2/2P5/PP2n3/1K6/7R b - - 10 51,121
5R2/3r2pk/7b/5p2/2P5/PP2n3/1K6/7R w - - 11 52,-12
5R2/3r2pk/7b/2P2p2/8/PP2n3/1K6/7R b - - 0 52,0
5R2/3r2pk/7b/2P2p2/8/PP6/1K4n1/7R w - - 1 53,198
8/3r2pk/7b/2P2R2/8/PP6/1K4n1/7R b - - 0 53,-207
8/3r2pk/7b/2P2R2/8/PP2n3/1K6/7R w - - 1 54,168
8/3r2pk/7b/2P3R1/8/PP2n3/1K6/7R b - - 2 54,-215
8/6pk/7b/2P3R1/8/PP2n3/3r4/1K5R b - - 4 55,-143
8/6pk/7b/2P3R1/8/PP1rn3/8/1K5R w - - 5 56,217
8/6pk/7b/2P3R1/8/PP1rn3/1K6/7R b - - 6 56,-168
8/6pk/7b/2P3R1/8/PPK1n3/3r4/7R b - - 8 57,-228
8/6pk/7b/2P3R1/8/PPK1n3/r7/7R w - - 9 58,258
8/6pk/7b/2P5/8/PPK1n1R1/r7/7R b - - 10 58,-221
8/6pk/7b/2Pn4/2K5/PP4R1/r7/7R b - - 12 59,-276
8/6pk/7b/2P5/2K2n2/PP4R1/r7/7R w - - 13 60,319
8/6pk/7b/2P5/1PK2n2/P5R1/r7/7R b - - 0 60,-284
8/6pk/7b/2P5/1PK5/P5R1/r3n3/7R w - - 1 61,331
8/6pk/7b/2P5/1PK5/P7/r3n1R1/7R b - - 2 61,-67
8/6pk/7b/2P5/1P6/P2K4/2r1n1R1/7R b - - 4 62,-70
8/6pk/7b/2P5/1PK5/P7/3rn1R1/7R b - - 6 63,-70
8/6pk/7b/2P5/1P6/P2K4/2r1n1R1/7R b - - 8 64,-60
8/6pk/7b/2P5/1P2K3/P7/3rn1R1/7R b - - 10 65,-29
8/6pk/7b/2P5/1P6/P1n2K2/3r2R1/7R b - - 12 66,-47
8/3r2pk/7b/2P5/1P6/P1n2K2/6R1/7R w - - 13 67,121
8/3r2pk/7b/2P5/1P6/P1n5/5KR1/7R b - - 14 67,-61
8/5rpk/7b/2P5/1P6/P1n3K1/6R1/7R b - - 16 68,-77
8/r5pk/7b/2P5/1P6/P1n3K1/6R1/7R w - - 17 69,105
8/r5pk/7b/2P5/1P6/P1n3K1/6R1/R7 b - - 18 69,-83
8/r5pk/7b/2Pn4/1P6/P5K1/6R1/R7 w - - 19 70,102
8/r5pk/7b/2Pn4/1P6/P5K1/R7/R7 b - - 20 70,-54
8/r5pk/8/2Pn4/1P3b2/P7/R5K1/R7 b - - 22 71,-47
8/r5pk/8/2P5/1n3b2/P7/R5K1/R7 w - - 0 72,471
8/r5pk/8/2P5/1P3b2/8/R5K1/R7 b - - 0 72,-473
8/6pk/8/2P5/1P3b2/8/R5K1/8 b - - 0 73,-474
6k1/6p1/8/2P5/1P3b2/8/R5K1/8 w - - 1 74,501
R7/6pk/8/2P5/1P3b2/8/6K1/8 w - - 3 75,538
R7/6pk/2P5/8/1P3b2/8/6K1/8 b - - 0 75,-528
R7/6pk/2Pb4/8/1P6/8/6K1/8 w - - 1 76,573
R7/6pk/2Pb4/1P6/8/8/6K1/8 b - - 0 76,-613
R7/6pk/2P5/1P6/5b2/8/6K1/8 w - - 1 77,709
8/R5pk/2P5/1P6/5b2/8/6K1/8 b - - 2 77,-726
7k/R5p1/2P5/1P6/5b2/8/6K1/8 w - - 3 78,786
7k/R1P3p1/8/1P6/5b2/8/6K1/8 b - - 0 78,-784
6k1/R1P3p1/8/1P6/5b2/8/6K1/8 w - - 1 79,9995
2Q5/R5pk/8/1P6/5b2/8/6K1/8 w - - 1 80,9996
8/R5p1/7k/1P3Q2/5b2/8/6K1/8 w - - 3 81,9997
8/6p1/R2b3k/1P3Q2/8/8/6K1/8 w - - 5 82,9998
8/8/3R2pk/1P3Q2/8/8/6K1/8 w - - 0 83,9999
r1bqkb1r/pppppppp/2n2n2/8/8/PP3N2/2PPPPPP/RNBQKB1R b KQkq - 2 3,60
r1bqkb1r/pppppppp/2n5/3n4/8/PP3N2/2PPPPPP/RNBQKB1R w KQkq - 3 4,131
r1bqkb1r/pppppppp/2n5/3n4/3P4/PP3N2/2P1PPPP/RNBQKB1R b KQkq - 0 4,-79
r1bqkb1r/ppp1pppp/2np4/3n4/3P4/PP3N2/2P1PPPP/RNBQKB1R w KQkq - 0 5,93
r1bqkb1r/ppp1pppp/2np4/3n4/3PP3/PP3N2/2P2PPP/RNBQKB1R b KQkq - 0 5,-89
r1bqkb1r/ppp1pppp/2np1n2/8/3PP3/PP3N2/2P2PPP/RNBQKB1R w KQkq - 1 6,90
r1bqkb1r/ppp1pppp/2np1n2/8/3PP3/PP3N2/1BP2PPP/RN1QKB1R b KQkq - 2 6,-61
r1bqkb1r/ppp1pppp/2np4/8/3Pn3/PP3N2/1BP2PPP/RN1QKB1R w KQkq - 0 7,56
r1bqkb1r/ppp1pppp/2np4/3P4/4n3/PP3N2/1BP2PPP/RN1QKB1R b KQkq - 0 7,-66
r1bqkb1r/ppp1pppp/3p4/3Pn3/4n3/PP3N2/1BP2PPP/RN1QKB1R w KQkq - 1 8,48
r1bqkb1r/ppp1pppp/3p4/3PB3/4n3/PP3N2/2P2PPP/RN1QKB1R b KQkq - 0 8,53
r1bqkb1r/ppp1pppp/8/3Pp3/4n3/PP3N2/2P2PPP/RN1QKB1R w KQkq - 0 9,-79
r1bqkb1r/ppp1pppp/8/3PN3/4n3/PP6/2P2PPP/RN1QKB1R b KQkq - 0 9,56
r1bqkb1r/ppp2ppp/4p3/3PN3/4n3/PP6/2P2PPP/RN1QKB1R w KQkq - 0 10,-73
r2qkb1r/pppb1ppp/4p3/1B1PN3/4n3/PP6/2P2PPP/RN1QK2R w KQkq - 2 11,556
r2q1b1r/pppBkppp/4p3/3PN3/4n3/PP6/2P2PPP/RN1QK2R w KQ - 1 12,493
r2q1b1r/pppBkppp/4p3/3PN3/4n3/PP3P2/2P3PP/RN1QK2R b KQ - 0 12,-301
r2q1b1r/pppB1ppp/3kp3/3PN3/4n3/PP3P2/2P3PP/RN1QK2R w KQ - 1 13,680
r2q1b1r/pppk1Npp/4p3/3P4/4n3/PP3P2/2P3PP/RN1QK2R w KQ - 0 14,663
r2N1b1r/pppk2pp/4p3/3P4/4n3/PP3P2/2P3PP/RN1QK2R b KQ - 0 14,-659
3r1b1r/pppk2pp/4p3/3P4/4n3/PP3P2/2P3PP/RN1QK2R w KQ - 0 15,643
3r1b1r/pppk2pp/4p3/3P4/4P3/PP6/2P3PP/RN1QK2R b KQ - 0 15,-628
3r1b1r/pppk2pp/8/3p4/4P3/PP6/2P3PP/RN1QK2R w KQ - 0 16,782
3r1b1r/pppk2pp/8/3p4/4P3/PPN5/2P3PP/R2QK2R b KQ - 1 16,-655
3r1b1r/pp1k2pp/2p5/3p4/4P3/PPN5/2P3PP/R2QK2R w KQ - 0 17,738
3r1b1r/pp1k2pp/2p5/3p4/3QP3/PPN5/2P3PP/R3K2R b KQ - 1 17,-637
2kr1b1r/pp4pp/2p5/3p4/3QP3/PPN5/2P3PP/R3K2R w KQ - 2 18,660
2kr1b1r/pp4pp/2p5/3P4/3Q4/PPN5/2P3PP/R3K2R b KQ - 0 18,-572
3r1b1r/ppk3pp/2p5/3P4/3Q4/PPN5/2P3PP/R3K2R w KQ - 1 19,581
3r1b1r/Qpk3pp/2p5/3P4/8/PPN5/2P3PP/R3K2R b KQ - 0 19,-526
4rb1r/Qpk3pp/2p5/3P4/8/PPN5/2P3PP/R4K1R b - - 2 20,-691
5b1r/Qpk3pp/2p5/3Pr3/8/PPN5/2P3PP/R4K1R w - - 3 21,661
5b1r/1pk3pp/2p5/3Pr3/3Q4/PPN5/2P3PP/R4K1R b - - 4 21,-537
5b1r/1pk3pp/2p5/3P1r2/3Q4/PPN5/2P3PP/R5KR b - - 6 22,-485
5b1r/1pk3pp/8/3p1r2/3Q4/PPN5/2P3PP/R5KR w - - 0 23,624
5b1r/1pk3pp/8/3p1r2/3Q2P1/PPN5/2P4P/R5KR b - - 0 23,-639
5b1r/1pk3pp/5r2/3p4/3Q2P1/PPN5/2P4P/R5KR w - - 1 24,752
5b1r/1p4pp/2k2r2/3N4/3Q2P1/PP6/2P4P/R5KR w - - 1 25,1025
5b1r/1p1k2pp/1Q3r2/3N4/6P1/PP6/2P4P/R5KR w - - 3 26,1003
2k2b1r/1p4pp/1Q3N2/8/6P1/PP6/2P4P/R5KR w - - 1 27,912
5b1r/1pk3pp/4QN2/8/6P1/PP6/2P4P/R5KR w - - 3 28,1063
3k1b1r/1p4pp/5N2/8/2Q3P1/PP6/2P4P/R5KR w - - 5 29,9995
5b1r/1p2k1pp/5N2/8/2Q3P1/PP6/2P4P/3R2KR w - - 7 30,9997
5b1r/1p4pp/5k2/8/2Q3P1/PP6/2P4P/4R1KR w - - 0 31,9998
5b1r/1p4pp/6k1/8/5QP1/PP6/2P4P/4R1KR w - - 2 32,9999
r1bqkbnr/pppp1ppp/n7/4p3/8/P1P3P1/1P1PPP1P/RNBQKBNR b KQkq - 0 3,17
r1bqkbnr/pppp1ppp/8/4p3/1n6/P1P3P1/1P1PPP1P/RNBQKBNR w KQkq - 1 4,469
r1bqkbnr/pppp1ppp/8/4p3/1P6/P5P1/1P1PPP1P/RNBQKBNR b KQkq - 0 4,-393
r1bqkb1r/pppp1ppp/5n2/4p3/1P6/P5P1/1P1PPP1P/RNBQKBNR w KQkq - 1 5,412
r1bqkb1r/pppp1ppp/5n2/4p3/1P1P4/P5P1/1P2PP1P/RNBQKBNR b KQkq - 0 5,-402
r1bqkb1r/pppp1ppp/5n2/8/1P1p4/P5P1/1P2PP1P/RNBQKBNR w KQkq - 0 6,450
r1bqkb1r/pppp1ppp/5n2/8/1P1p4/P4NP1/1P2PP1P/RNBQKB1R b KQkq - 1 6,-452
r1bqkb1r/ppp2ppp/5n2/3p4/1P1p4/P4NP1/1P2PP1P/RNBQKB1R w KQkq - 0 7,472
r1bqkb1r/ppp2ppp/5n2/3p4/1P1N4/P5P1/1P2PP1P/RNBQKB1R b KQkq - 0 7,-454
r1bqk2r/ppp2ppp/3b1n2/3p4/1P1N4/P5P1/1P2PP1P/RNBQKB1R w KQkq - 1 8,501
r1bqk2r/ppp2ppp/3b1n2/3p4/1P1N4/P1N3P1/1P2PP1P/R1BQKB1R b KQkq - 2 8,-481
r1bq1rk1/ppp2ppp/3b1n2/3p4/1P1N4/P1N3P1/1P2PP1P/R1BQKB1R w KQ - 3 9,466
r1bq1rk1/ppp2ppp/3b1n2/3p4/1P1N4/P1N3P1/1P2PPBP/R1BQK2R b KQ - 4 9,-434
r1bq1rk1/ppp2ppp/5n2/3pb3/1P1N4/P1N3P1/1P2PPBP/R1BQK2R w KQ - 5 10,483
r1bq1rk1/ppp2ppp/5n2/3pb1B1/1P1N4/P1N3P1/1P2PPBP/R2QK2R b KQ - 6 10,-440
r1bq1r1k/ppp2ppp/5n2/3pb1B1/1P1N4/P1N3P1/1P2PPBP/R2QK2R w KQ - 7 11,544
r1bq1r1k/ppp2ppp/5n2/3Nb1B1/1P1N4/P5P1/1P2PPBP/R2QK2R b KQ - 0 11,-465
r1bq1r1k/pp3ppp/2p2n2/3Nb1B1/1P1N4/P5P1/1P2PPBP/R2QK2R w KQ - 0 12,467
r1bq1r1k/pp3ppp/2p2N2/4b1B1/1P1N4/P5P1/1P2PPBP/R2QK2R b KQ - 0 12,-453
r1b2r1k/pp3ppp/2p2N2/4b1B1/1P1q4/P5P1/1P2PPBP/R2QK2R w KQ - 0 13,466
r1b2r1k/pp3ppp/2p2N2/4b1B1/1P1Q4/P5P1/1P2PPBP/R3K2R b KQ - 0 13,-437
r1b2r1k/pp3ppp/2pb1N2/6B1/1P1Q4/P5P1/1P2PPBP/R3K2R w KQ - 1 14,985
r1b2r1k/pp3ppp/2pb1N2/6B1/1P1Q4/P4BP1/1P2PP1P/R3K2R b KQ - 2 14,-842
r1b2r1k/ppb2ppp/2p2N2/6B1/1P1Q4/P4BP1/1P2PP1P/R3K2R w KQ - 3 15,849
r1b2r1k/ppb2ppp/2p2N1B/8/1P1Q4/P4BP1/1P2PP1P/R3K2R b KQ - 4 15,-909
r1b2r1k/ppb2p1p/2p2N1p/8/1P1Q4/P4BP1/1P2PP1P/R3K2R w KQ - 0 16,924
r1b2r1k/ppb4p/2p2p1p/3N4/1P1Q4/P4BP1/1P2PP1P/R3K2R w KQ - 0 17,919
r1b2r1k/ppN4p/2p2p1p/8/1P1Q4/P4BP1/1P2PP1P/R3K2R b KQ - 0 17,-965
1rb2r1k/ppN4p/2p2p1p/8/1P1Q4/P4BP1/1P2PP1P/R3K2R w KQ - 1 18,973
1rb2r1k/QpN4p/2p2p1p/8/1P6/P4BP1/1P2PP1P/R3K2R b KQ - 0 18,-928
1r3r1k/QpN4p/2p2p1p/8/1P6/P4BPb/1P2PP1P/R3K2R w KQ - 1 19,963
1r3r1k/QpN4p/2p2p1p/8/1P6/P4BPb/1P2PP1P/2KR3R b - - 2 19,-834
2r2r1k/QpN4p/2p2p1p/8/1P6/P4BPb/1P2PP1P/2KR3R w - - 3 20,851
2r2r1k/1QN4p/2p2p1p/8/1P6/P4BPb/1P2PP1P/2KR3R b - - 0 20,-839
r4r1k/1QN4p/2p2p1p/8/1P6/P4BPb/1P2PP1P/2KR3R w - - 1 21,904
N4r1k/1Q5p/2p2p1p/8/1P6/P4BPb/1P2PP1P/2KR3R b - - 0 21,-1018
N4r1k/1Q5p/2p2p1p/5b2/1P6/P4BP1/1P2PP1P/2KR3R w - - 1 22,1027
N4r1k/7p/2Q2p1p/5b2/1P6/P4BP1/1P2PP1P/2KR3R b - - 0 22,-1002
N4r1k/7p/2Q2pbp/8/1P6/P4BP1/1P2PP1P/2KR3R w - - 1 23,1071
N2R1r1k/7p/2Q2pbp/8/1P6/P4BP1/1P2PP1P/2K4R b - - 2 23,-1131
N2r3k/7p/2Q2pbp/8/1P6/P4BP1/1P2PP1P/2K4R w - - 0 24,9993
N2r2k1/7p/5Qbp/8/1P6/P4BP1/1P2PP1P/2K4R w - - 1 25,9994
N2Q4/6kp/6bp/8/1P6/P4BP1/1P2PP1P/2K4R w - - 1 26,9995
N2Q4/6kp/6bp/8/1P6/P4BP1/1P2PP1P/2K1R3 b - - 2 26,-1077
N2Q4/5bkp/7p/8/1P6/P4BP1/1P2PP1P/2K1R3 w - - 3 27,1413
3Q4/5bkp/1N5p/8/1P6/P4BP1/1P2PP1P/2K1R3 b - - 4 27,-1133
3Q4/5bkp/1N6/7p/1P6/P4BP1/1P2PP1P/2K1R3 w - - 0 28,1126
7k/5b1p/1N6/6Qp/1P6/P4BP1/1P2PP1P/2K1R3 w - - 2 29,9994
7k/5b1p/1N6/6Qp/1P6/P4BP1/1P2PP1P/2KR4 b - - 3 29,-9996
7k/5b2/1N5p/6Qp/1P6/P4BP1/1P2PP1P/2KR4 w - - 0 30,9997
6k1/5b2/1N5Q/7p/1P6/P4BP1/1P2PP1P/2KR4 w - - 1 31,9998
3Rb1k1/8/1N5Q/7p/1P6/P4BP1/1P2PP1P/2K5 w - - 3 32,9999
rnbqkbnr/1pp1pppp/p7/3p4/3P1P2/8/PPP1PKPP/RNBQ1BNR b kq - 0 3,112
rnbqkb1r/1pp1pppp/p4n2/3p4/3P1P2/8/PPP1PKPP/RNBQ1BNR w kq - 1 4,-126
rnbqkb1r/1pp1pppp/p4n2/3p4/3P1P2/2N5/PPP1PKPP/R1BQ1BNR b kq - 2 4,138
rnbqkb1r/1pp1pppp/p7/3p4/3P1Pn1/2N5/PPP1P1PP/R1BQKBNR b kq - 4 5,85
r1bqkb1r/1pp1pppp/p1n5/3p4/3P1Pn1/2N5/PPP1P1PP/R1BQKBNR w kq - 5 6,-15
r1bqkb1r/1pp1pppp/p1n5/3p4/3P1Pn1/2N2N2/PPP1P1PP/R1BQKB1R b kq - 6 6,30
r2qkb1r/1pp1pppp/p1n5/3p1b2/3P1Pn1/2N2N2/PPP1P1PP/R1BQKB1R w kq - 7 7,6
r2qkb1r/1pp1pppp/p1n5/3p1b2/3P1Pn1/2N1PN2/PPP3PP/R1BQKB1R b kq - 0 7,32
r2qkb1r/1pp2ppp/p1n1p3/3p1b2/3P1Pn1/2N1PN2/PPP3PP/R1BQKB1R w kq - 0 8,-36
r2qkb1r/1pp2ppp/p1n1p3/3p1b2/3P1Pn1/2NBPN2/PPP3PP/R1BQK2R b kq - 1 8,59
r2qk2r/1pp2ppp/p1n1p3/3p1b2/1b1P1Pn1/2NBPN2/PPP3PP/R1BQK2R w kq - 2 9,-70
r2qk2r/1pp2ppp/p1n1p3/3pNb2/1b1P1Pn1/2NBP3/PPP3PP/R1BQK2R b kq - 3 9,114
r2qk2r/1pp2ppp/p1n1p3/3pnb2/1b1P1P2/2NBP3/PPP3PP/R1BQK2R w kq - 0 10,-150
r2qk2r/1pp2ppp/p1n1p3/3pPb2/1b1P4/2NBP3/PPP3PP/R1BQK2R b kq - 0 10,163
r2qk2r/1pp3pp/p1n1pp2/3pPb2/1b1P4/2NBP3/PPP3PP/R1BQK2R w kq - 0 11,-156
r2qk2r/1pp3pp/p1n1pp2/3pPB2/1b1P4/2N1P3/PPP3PP/R1BQK2R b kq - 0 11,159
r2qk2r/1pp3pp/p1n2p2/3pPp2/1b1P4/2N1P3/PPP3PP/R1BQK2R w kq - 0 12,-159
r2qk2r/1pp3pp/p1n2P2/3p1p2/1b1P4/2N1P3/PPP3PP/R1BQK2R b kq - 0 12,234
r2qk2r/1pp3pp/p1n2P2/3p1p2/3P4/2P1P3/P1P3PP/R1BQK2R b kq - 0 13,206
r3k2r/1pp3pp/p1n2q2/3p1p2/3P4/2P1P3/P1P3PP/R1BQK2R w kq - 0 14,-202
r3k2r/1pp3pp/p1n2q2/3p1p2/3P4/2P1P3/P1P3PP/R1BQ1K1R b kq - 1 14,355
r4rk1/1pp3pp/p1n2q2/3p1p2/3P4/2P1P3/P1P3PP/R1BQ1K1R w - - 2 15,-278
