fen,cp
r4rk1/p1p2ppp/2p1b3/b2p4/3PpNQ1/4P3/PBP2PP1/R5KR b - - 0 19,264
r4rk1/p1p2ppp/2p5/b2p4/3PpNb1/4P3/PBP2PP1/R5KR w - - 0 20,-296
r4rk1/p1p2ppp/2p5/b2p4/3PpNbR/4P3/PBP2PP1/R5K1 b - - 1 20,311
r4rk1/p1pb1ppp/2p5/b2p4/3PpN1R/4P3/PBP2PP1/R5K1 w - - 2 21,-323
r4rk1/p1pb1ppp/2p5/b2p4/3PpN2/4P3/PBP2PP1/R5KR b - - 3 21,366
rr4k1/p1pb1ppp/2p5/b2p4/3PpN2/4P3/PBP2PP1/R5KR w - - 4 22,-326
rr4k1/p1pb1ppp/2p5/b2p4/3PpN2/B3P3/P1P2PP1/R5KR b - - 5 22,343
rr4k1/p1pb1ppp/2p5/3p4/3PpN2/B1b1P3/P1P2PP1/R5KR w - - 6 23,-319
rr4k1/p1pb1ppp/2p5/3p4/3PpN2/B1b1P3/P1P2PP1/2R3KR b - - 7 23,329
r5k1/p1pb1ppp/1rp5/3p4/3PpN2/B1b1P3/P1P2PP1/2R3KR w - - 8 24,-316
r5k1/p1pb1ppp/1rp5/2Bp4/3PpN2/2b1P3/P1P2PP1/2R3KR b - - 9 24,351
r5k1/p1pb1ppp/2p5/2Bp4/3PpN2/2b1P3/PrP2PP1/2R3KR w - - 10 25,-319
r5k1/p1pb1ppp/2p5/2Bp4/3PpN2/P1b1P3/1rP2PP1/2R3KR b - - 0 25,344
r5k1/p1pb1ppp/2p5/2Bp4/3PpN2/P3P3/1rPb1PP1/2R3KR w - - 1 26,-358
r5k1/p1pb1ppp/2p5/2Bp4/3PpN2/P3P3/1rPb1PP1/3R2KR b - - 2 26,317
r5k1/p1pb1ppp/2p5/2Bp4/3PpN2/P3P3/2rb1PP1/3R2KR w - - 0 27,-311
r5k1/p1pbBppp/2p5/3p4/3PpN2/P3P3/2rb1PP1/3R2KR b - - 1 27,384
r5k1/p1pbBpp1/2p4p/3p4/3PpN2/P3P3/2rb1PP1/3R2KR w - - 0 28,-318
r5k1/p1pbBpp1/2p4p/3p4/3PpN2/P3P3/2rb1PP1/R5KR b - - 1 28,391
r5k1/p1pbBpp1/2p4p/3p4/3PpN2/P1b1P3/2r2PP1/R5KR w - - 2 29,-314
r5k1/p1pbBpp1/2p4p/3p4/3PpN2/P1b1P3/2r2PP1/1R4KR b - - 3 29,323
4r1k1/p1pbBpp1/2p4p/3p4/3PpN2/P1b1P3/2r2PP1/1R4KR w - - 4 30,-329
4r1k1/p1pb1pp1/2p4p/2Bp4/3PpN2/P1b1P3/2r2PP1/1R4KR b - - 5 30,368
4r1k1/2pb1pp1/p1p4p/2Bp4/3PpN2/P1b1P3/2r2PP1/1R4KR w - - 0 31,-364
4r1k1/1Rpb1pp1/p1p4p/2Bp4/3PpN2/P1b1P3/2r2PP1/6KR b - - 1 31,432
4r1k1/1Rpb1pp1/p1p4p/2Bp4/3PpN2/P3P3/2r2PP1/4b1KR w - - 2 32,-418
4r1k1/2Rb1pp1/p1p4p/2Bp4/3PpN2/P3P3/2r2PP1/4b1KR b - - 0 32,460
4r1k1/2Rb1pp1/p1p4p/2Bp4/3PpN2/P3P3/2r2bPK/7R b - - 1 33,453
4r1k1/2R2pp1/p1p4p/2Bp4/3PpNb1/P3P3/2r2bPK/7R w - - 2 34,-361
4r1k1/2R2pp1/p1p4p/2Bp4/3PpNb1/P3P3/2r2bPK/6R1 b - - 3 34,480
4r1k1/2R2pp1/p1p4p/2Bp4/3PpNb1/P3b3/2r3PK/6R1 w - - 0 35,-471
4r1k1/2R2pp1/p1p4p/2Bp4/3PpNb1/P3b3/2r3PK/5R2 b - - 1 35,475
4r1k1/2R2pp1/p1p4p/2Bp4/3PpN2/P3bb2/2r3PK/5R2 w - - 2 36,-459
4r1k1/2R2pp1/p1p4p/2Bp4/3Pp3/P2Nbb2/2r3PK/5R2 b - - 3 36,558
4r1k1/2R2pp1/p1p4p/2Bp4/3Pp3/P2Nb3/2r3bK/5R2 w - - 0 37,-325
4r1k1/2R2Rp1/p1p4p/2Bp4/3Pp3/P2Nb3/2r3bK/8 b - - 0 37,398
4r1k1/2R2Rp1/p1p4p/2Bp4/3Pp3/P2Nbb1K/2r5/8 b - - 2 38,417
4r1k1/2R2Rp1/p1p4p/2Bp4/3Pp3/P2Nbb1K/6r1/8 w - - 3 39,-446
4r1k1/2R2Rp1/p1p4p/2Bp4/3Pp3/P3bb1K/6r1/4N3 b - - 4 39,453
4r1k1/2R2Rp1/p1p3rp/2Bp4/3Pp3/P3bb1K/8/4N3 w - - 5 40,-382
4r1k1/2R2Rp1/p1p3rp/2Bp4/3Pp3/P3bN1K/8/8 b - - 0 40,438
4r1k1/2R2Rp1/p1p3rp/2Bp4/3P4/P3bp1K/8/8 w - - 0 41,-434
4r1k1/2R3p1/p1p3rp/2Bp4/3P4/P3bR1K/8/8 b - - 0 41,408
6k1/2R3p1/p1p3rp/2Bp4/3Pr3/P3bR1K/8/8 w - - 1 42,-461
5R2/2R3pk/p1p3rp/2Bp4/3Pr3/P3b2K/8/8 w - - 3 43,-467
2R2R2/6pk/p1p3rp/2Bp4/3Pr3/P3b2K/8/8 b - - 4 43,452
2R2R2/6pk/p1p4p/2Bp2r1/3Pr3/P3b2K/8/8 w - - 5 44,-333
5R2/6pk/p1R4p/2Bp2r1/3Pr3/P3b2K/8/8 b - - 0 44,531
5R2/6pk/p1R4p/2Bp2r1/3br3/P6K/8/8 w - - 0 45,-415
5R2/6pk/p1R4p/3p2r1/3Br3/P6K/8/8 b - - 0 45,418
5R2/6pk/p1R4p/3p2r1/3r4/P6K/8/8 w - - 0 46,-387
5R2/6pk/R6p/3p2r1/3r4/P6K/8/8 b - - 0 46,393
5R2/6pk/R6p/3p2r1/8/P6K/3r4/8 w - - 1 47,-335
R4R2/6pk/7p/3p2r1/8/P6K/3r4/8 b - - 2 47,405
R4R2/6pk/7p/3p2r1/8/P6K/1r6/8 w - - 3 48,-321
R6R/6p1/6kp/3p2r1/8/P6K/1r6/8 w - - 5 49,-343
7R/R5p1/6kp/3p2r1/8/P6K/1r6/8 b - - 6 49,379
7R/R5p1/6kp/3p3r/8/P5K1/1r6/8 b - - 8 50,344
7R/R5p1/6kp/3pr3/8/P5K1/1r6/8 w - - 9 51,-337
7R/R5p1/6kp/3pr3/5K2/P7/1r6/8 b - - 10 51,391
7R/R5p1/6kp/3pr3/5K2/P7/4r3/8 w - - 11 52,-316
6R1/R5p1/6kp/3pr3/5K2/P7/4r3/8 b - - 12 52,355
6R1/R5p1/6kp/3pr3/4r3/P5K1/8/8 b - - 14 53,370
6R1/R5p1/6kp/3pr3/7r/P5K1/8/8 w - - 15 54,377
6R1/R5p1/6kp/3pr3/7K/P7/8/8 b - - 0 54,-381
6R1/R5p1/6kp/3p3r/8/P5K1/8/8 b - - 2 55,-444
6R1/R5p1/6kp/3p2r1/8/P7/7K/8 b - - 4 56,-403
6R1/R5p1/6kp/3p3r/8/P7/8/6K1 b - - 6 57,-377
6R1/R5p1/6kp/3p2r1/8/P7/8/5K2 b - - 8 58,-439
6R1/R5pk/7p/3p2r1/8/P7/8/5K2 w - - 9 59,404
3R4/R5pk/7p/3p2r1/8/P7/8/5K2 b - - 10 59,-358
3R4/R5pk/7p/3p1r2/8/P7/6K1/8 b - - 12 60,-375
3R4/R5pk/7p/3pr3/8/P7/6K1/8 w - - 13 61,444
3R4/6pk/7p/R2pr3/8/P7/6K1/8 b - - 14 61,-436
3R4/6pk/7p/R2p2r1/8/P7/8/5K2 b - - 16 62,-435
3R4/6pk/7p/R2p1r2/8/P7/4K3/8 b - - 18 63,-443
3R4/6pk/7p/R2p3r/8/P7/4K3/8 w - - 19 64,438
3R4/6pk/7p/3R3r/8/P7/4K3/8 b - - 0 64,-346
3R4/6pk/7p/3R4/8/P6r/4K3/8 w - - 1 65,364
7k/6p1/7p/3R4/8/P6r/4K3/8 w - - 0 66,-117
3R4/6pk/7p/8/8/P6r/4K3/8 w - - 2 67,-240
3R4/6pk/7p/8/8/P6r/8/4K3 b - - 3 67,400
3R4/6pk/7p/8/8/r7/8/4K3 w - - 0 68,-375
3R4/6pk/7p/8/8/r7/8/5K2 b - - 1 68,419
3R4/6pk/7p/8/8/6r1/8/5K2 w - - 2 69,-368
8/6pk/7p/8/8/6r1/8/3R1K2 b - - 3 69,359
8/6pk/7p/8/6r1/8/8/3R1K2 w - - 4 70,-349
8/6pk/7p/8/6r1/8/8/R4K2 b - - 5 70,384
8/7k/6pp/8/6r1/8/8/R4K2 w - - 0 71,-372
6k1/R7/6pp/8/6r1/8/8/5K2 w - - 2 72,-381
R7/5k2/6pp/8/6r1/8/8/5K2 w - - 4 73,-409
4k3/R7/6pp/8/6r1/8/8/5K2 w - - 6 74,-373
4k3/7R/6pp/8/6r1/8/8/5K2 b - - 7 74,374
4k3/7R/6p1/7p/6r1/8/8/5K2 w - - 0 75,-361
4k3/R7/6p1/7p/6r1/8/8/5K2 b - - 1 75,373
5k2/R7/6p1/7p/6r1/8/8/5K2 w - - 2 76,-360
R7/4k3/6p1/7p/6r1/8/8/5K2 w - - 4 77,-405
8/4k3/6p1/7p/6r1/8/R7/5K2 b - - 5 77,429
8/4k3/8/6pp/6r1/8/R7/5K2 w - - 0 78,-386
R7/4k3/8/6pp/6r1/8/8/5K2 b - - 1 78,435
R7/4k3/8/6p1/6rp/8/8/5K2 w - - 0 79,-426
8/4k3/8/6p1/6rp/8/R7/5K2 b - - 1 79,423
5k2/8/8/6p1/6rp/8/R7/5K2 w - - 2 80,-405
5k2/8/8/6p1/6rp/8/6R1/5K2 b - - 3 80,746
5k2/8/8/6p1/7p/8/6r1/5K2 w - - 0 81,-733
5k2/8/8/6p1/7p/8/6K1/8 b - - 0 81,741
5k2/8/8/8/6pp/8/6K1/8 w - - 0 82,-714
5k2/8/8/8/6pp/8/8/6K1 b - - 1 82,749
8/6k1/8/8/6pp/8/8/6K1 w - - 2 83,-747
8/6k1/8/8/6pp/8/8/7K b - - 3 83,755
8/5k2/8/8/6pp/8/8/7K w - - 4 84,-762
8/5k2/8/8/6pp/8/6K1/8 b - - 5 84,772
6k1/8/8/8/6pp/8/6K1/8 w - - 6 85,-753
6k1/8/8/8/6pp/8/7K/8 b - - 7 85,745
6k1/8/8/8/7p/6p1/6K1/8 b - - 1 86,548
8/7k/8/8/7p/6p1/6K1/8 w - - 2 87,-567
8/7k/8/8/7p/6pK/8/8 b - - 3 87,562
8/8/6k1/8/7p/6pK/8/8 w - - 4 88,-538
8/8/6k1/8/7p/6p1/6K1/8 b - - 5 88,767
8/8/8/7k/7p/6p1/6K1/8 w - - 6 89,-783
8/8/8/7k/7p/5Kp1/8/8 b - - 7 89,854
8/8/7k/8/7p/5Kp1/8/8 w - - 8 90,-544
8/8/7k/8/7p/6p1/6K1/8 b - - 9 90,813
8/8/6k1/8/7p/6p1/6K1/8 w - - 10 91,-771
8/8/6k1/8/7p/5Kp1/8/8 b - - 11 91,790
8/5k2/8/8/7p/5Kp1/8/8 w - - 12 92,-878
8/5k2/8/8/7p/6p1/6K1/8 b - - 13 92,996
5k2/8/8/8/7p/6p1/6K1/8 w - - 14 93,-514
5k2/8/8/8/7p/6pK/8/8 b - - 15 93,541
8/6k1/8/8/7p/6pK/8/8 w - - 16 94,-512
8/6k1/8/8/7p/6p1/6K1/8 b - - 17 94,981
7k/8/8/8/7p/6p1/6K1/8 w - - 18 95,-518
7k/8/8/8/7p/6pK/8/8 b - - 19 95,519
8/7k/8/8/7p/6pK/8/8 w - - 20 96,-502
8/7k/8/8/7p/6p1/6K1/8 b - - 21 96,1013
8/6k1/8/8/7p/6p1/6K1/8 w - - 22 97,-566
8/6k1/8/8/7p/6pK/8/8 b - - 23 97,958
5k2/8/8/8/7p/6pK/8/8 w - - 24 98,-508
5k2/8/8/8/7p/6p1/6K1/8 b - - 25 98,1052
4k3/8/8/8/7p/6p1/6K1/8 w - - 26 99,-545
4k3/8/8/8/7p/6pK/8/8 b - - 27 99,678
3k4/8/8/8/7p/6pK/8/8 w - - 28 100,-476
3k4/8/8/8/7p/6p1/6K1/8 b - - 29 100,1090
8/2k5/8/8/7p/6p1/6K1/8 w - - 30 101,-603
8/2k5/8/8/7p/5Kp1/8/8 b - - 31 101,807
8/8/3k4/8/7p/5Kp1/8/8 w - - 32 102,-1050
8/8/3k4/8/7p/6p1/6K1/8 b - - 33 102,1055
rnbqkbnr/pppp2pp/5p2/4p3/3P4/1P3N2/P1P1PPPP/RNBQKB1R b KQkq - 1 3,32
rnbqkbnr/pppp2pp/5p2/8/3Pp3/1P3N2/P1P1PPPP/RNBQKB1R w KQkq - 0 4,-26
rnbqkbnr/pppp2pp/5p2/8/3Pp3/1P6/P1PNPPPP/RNBQKB1R b KQkq - 1 4,52
rnbqkbnr/ppp3pp/5p2/3p4/3Pp3/1P6/P1PNPPPP/RNBQKB1R w KQkq - 0 5,-48
rnbqkbnr/ppp3pp/5p2/3p4/3Pp3/1P2P3/P1PN1PPP/RNBQKB1R b KQkq - 0 5,45
r1bqkbnr/ppp3pp/2n2p2/3p4/3Pp3/1P2P3/P1PN1PPP/RNBQKB1R w KQkq - 1 6,42
r1bqkbnr/ppp3pp/2n2p2/3p4/2PPp3/1P2P3/P2N1PPP/RNBQKB1R b KQkq - 0 6,-38
r2qkbnr/ppp3pp/2n1bp2/3p4/2PPp3/1P2P3/P2N1PPP/RNBQKB1R w KQkq - 1 7,86
r2qkbnr/ppp3pp/2n1bp2/3P4/3Pp3/1P2P3/P2N1PPP/RNBQKB1R b KQkq - 0 7,-84
r2qkbnr/ppp3pp/2n2p2/3b4/3Pp3/1P2P3/P2N1PPP/RNBQKB1R w KQkq - 0 8,84
r2qkbnr/ppp3pp/2n2p2/3b4/3Pp3/1PN1P3/P2N1PPP/R1BQKB1R b KQkq - 1 8,-90
r2qk1nr/ppp3pp/2n2p2/3b4/1b1Pp3/1PN1P3/P2N1PPP/R1BQKB1R w KQkq - 2 9,124
r2qk1nr/ppp3pp/2n2p2/3N4/1b1Pp3/1P2P3/P2N1PPP/R1BQKB1R b KQkq - 0 9,-123
r3k1nr/ppp3pp/2n2p2/3q4/1b1Pp3/1P2P3/P2N1PPP/R1BQKB1R w KQkq - 0 10,108
r3k1nr/ppp3pp/2n2p2/3q4/1b1Pp1Q1/1P2P3/P2N1PPP/R1B1KB1R b KQkq - 1 10,-74
r3k1nr/ppp4p/2n2pp1/3q4/1b1Pp1Q1/1P2P3/P2N1PPP/R1B1KB1R w KQkq - 0 11,158
r3k1nr/ppp4p/2n2pp1/3q4/1bBPp1Q1/1P2P3/P2N1PPP/R1B1K2R b KQkq - 1 11,-147
r3k1nr/ppp4p/2n2pp1/8/1bqPp1Q1/1P2P3/P2N1PPP/R1B1K2R w KQkq - 0 12,514
r3k2r/ppp1n2p/2n2pp1/8/1bqPQ3/1P2P3/P2N1PPP/R1B1K2R w KQkq - 1 13,487
r3k2r/ppp1n2p/2n2pp1/8/1bPPQ3/4P3/P2N1PPP/R1B1K2R b KQkq - 0 13,-532
r3k2r/p1p1n2p/1pn2pp1/8/1bPPQ3/4P3/P2N1PPP/R1B1K2R w KQkq - 0 14,608
r3k2r/p1p1n2p/1pn2pp1/8/1bPP2Q1/4P3/P2N1PPP/R1B1K2R b KQkq - 1 14,-597
r3k2r/p1p1n2p/1pn3p1/5p2/1bPP2Q1/4P3/P2N1PPP/R1B1K2R w KQkq - 0 15,603
r3k2r/p1p1n2p/1pn3p1/5p2/1bPP4/4PQ2/P2N1PPP/R1B1K2R b KQkq - 1 15,-576
r4rk1/p1p1n2p/1pn3p1/5p2/1bPP4/4PQ2/P2N1PPP/R1B1K2R w KQ - 2 16,562
r4rk1/p1p1n2p/1pn3p1/5p2/1bPP4/4PQ2/P2N1PPP/R1B2RK1 b - - 3 16,-572
r2r2k1/p1p1n2p/1pn3p1/5p2/1bPP4/4PQ2/P2N1PPP/R1B2RK1 w - - 4 17,626
r2r2k1/p1p1n2p/1pn3p1/5p2/1bPP4/P3PQ2/3N1PPP/R1B2RK1 b - - 0 17,-578
r2r2k1/p1p1n2p/1pnb2p1/5p2/2PP4/P3PQ2/3N1PPP/R1B2RK1 w - - 1 18,680
r2r2k1/p1p1n2p/1pnb2p1/5p2/2PP4/P3PQ2/1B1N1PPP/R4RK1 b - - 2 18,-633
r2r2k1/p1p1n2p/1pnb4/5pp1/2PP4/P3PQ2/1B1N1PPP/R4RK1 w - - 0 19,647
r2r2k1/p1p1n2p/1pnb4/5pp1/2PP4/P3PQ2/3N1PPP/R1B2RK1 b - - 1 19,-565
1r1r2k1/p1p1n2p/1pnb4/5pp1/2PP4/P3PQ2/3N1PPP/R1B2RK1 w - - 2 20,634
1r1r2k1/p1p1n2p/1pnb4/5pp1/2PP4/P3PQ2/5PPP/RNB2RK1 b - - 3 20,-540
1r1r2k1/p1p1n2p/1p1b4/n4pp1/2PP4/P3PQ2/5PPP/RNB2RK1 w - - 4 21,616
1r1r2k1/p1p1n2p/1p1b4/n4ppQ/2PP4/P3P3/5PPP/RNB2RK1 b - - 5 21,-568
1r1r2k1/p1p1n2p/1p1b4/5ppQ/2nP4/P3P3/5PPP/RNB2RK1 w - - 0 22,590
1r1r4/p1p1nk1p/1p1b4/5pQ1/2nP4/P3P3/5PPP/RNB2RK1 w - - 1 23,651
1r1r4/p1p1nk1p/1p1b4/5pQ1/2nP4/P1N1P3/5PPP/R1B2RK1 b - - 2 23,-513
1r1r4/p1p1nk1p/3b4/1p3pQ1/2nP4/P1N1P3/5PPP/R1B2RK1 w - - 0 24,581
1r1r4/p1p1nk1p/3b3Q/1p3p2/2nP4/P1N1P3/5PPP/R1B2RK1 b - - 1 24,-543
1r5r/p1p1nk1p/3b3Q/1p3p2/2nP4/P1N1P3/5PPP/R1B2RK1 w - - 2 25,645
1r5r/p1p1n1kp/3b4/1p3p1Q/2nP4/P1N1P3/5PPP/R1B2RK1 w - - 4 26,653
1r5r/p1p1nk1p/3b4/1p3pQ1/2nP4/P1N1P3/5PPP/R1B2RK1 w - - 6 27,651
1r5r/p1p1n1kp/3b4/1p3p1Q/2nP4/P1N1P3/5PPP/R1B2RK1 w - - 8 28,639
1r5r/p1p1n1kp/3b4/1p3p1Q/2nPP3/P1N5/5PPP/R1B2RK1 b - - 0 28,-643
1r5r/p1p1n1kp/3b4/1p5Q/2nPp3/P1N5/5PPP/R1B2RK1 w - - 0 29,773
1r5r/p1p1n2p/3b1k1B/1p5Q/2nPp3/P1N5/5PPP/R4RK1 w - - 2 30,807
1r5r/p1p1n2p/3bk2B/1p5Q/2nPN3/P7/5PPP/R4RK1 w - - 1 31,819
1r5r/p1p1n2p/3b3B/1p1k4/2nPN1Q1/P7/5PPP/R4RK1 w - - 3 32,739
1r5r/p1p1n2p/3b3B/1p1k4/2nPN1Q1/P7/R4PPP/5RK1 b - - 4 32,-736
1r5r/p1p1n2p/2kb3B/1p6/2nPN1Q1/P7/R4PPP/5RK1 w - - 5 33,719
1r5r/p1p1n1Bp/2kb4/1p6/2nPN1Q1/P7/R4PPP/5RK1 b - - 6 33,-689
1r4r1/p1p1n1Bp/2kb4/1p6/2nPN1Q1/P7/R4PPP/5RK1 w - - 7 34,687
1r4r1/p1p1n1Bp/2kb1N2/1p6/2nP2Q1/P7/R4PPP/5RK1 b - - 8 34,-689
1r1r4/p1p1n1Bp/2kb1N2/1p6/2nP2Q1/P7/R4PPP/5RK1 w - - 9 35,752
1r1r4/p1p1n1Bp/2kb1N2/1p6/P1nP2Q1/8/R4PPP/5RK1 b - - 0 35,-759
1r1r4/2p1n1Bp/p1kb1N2/1p6/P1nP2Q1/8/R4PPP/5RK1 w - - 0 36,711
1r1r4/2p1n1Bp/p1kb1N2/1p6/P1nP2Q1/8/R4PPP/1R4K1 b - - 1 36,-657
1r1r4/2p1n1Bp/pnkb1N2/1p6/P2P2Q1/8/R4PPP/1R4K1 w - - 2 37,816
1r1r4/2p1n1Bp/p1kb1N2/1p1n4/P2PQ3/8/R4PPP/1R4K1 w - - 4 38,810
1r1r4/2p1n1Bp/p1kb1N2/1p1n4/P2PQ3/6P1/R4P1P/1R4K1 b - - 0 38,-791
1r1r4/2p1n1Bp/p1kb1N2/3n4/Pp1PQ3/6P1/R4P1P/1R4K1 w - - 0 39,728
1r1r4/1kp1n1Bp/p2b1N2/3n4/Pp1PQ3/6P1/2R2P1P/1R4K1 w - - 2 40,735
1r1r4/1kp1n1Bp/p2b4/3N4/Pp1PQ3/6P1/2R2P1P/1R4K1 b - - 0 40,-751
1r1r4/1kp3Bp/p2b4/3n4/Pp1PQ3/6P1/2R2P1P/1R4K1 w - - 0 41,766
1r1r4/k1p3Bp/p2b4/3Q4/Pp1P4/6P1/2R2P1P/1R4K1 w - - 1 42,751
1r1r4/k1p3Bp/p2b4/5Q2/Pp1P4/6P1/2R2P1P/1R4K1 b - - 2 42,-689
3r4/k1p3Bp/pr1b4/5Q2/Pp1P4/6P1/2R2P1P/1R4K1 w - - 3 43,727
3r4/k1p4p/pr1b4/4BQ2/Pp1P4/6P1/2R2P1P/1R4K1 b - - 4 43,-756
3r4/krp4p/p2b4/4BQ2/Pp1P4/6P1/2R2P1P/1R4K1 w - - 5 44,702
3r4/krp4Q/p2b4/4B3/Pp1P4/6P1/2R2P1P/1R4K1 b - - 0 44,-674
3r4/krp4Q/p7/4b3/Pp1P4/6P1/2R2P1P/1R4K1 w - - 0 45,731
3r4/krp4Q/p7/4P3/Pp6/6P1/2R2P1P/1R4K1 b - - 0 45,-675
2r5/krp4Q/p7/4P3/Pp6/6P1/2R2P1P/1R4K1 w - - 1 46,795
2r5/krp4Q/p1R5/4P3/Pp6/6P1/5P1P/1R4K1 b - - 2 46,-821
2r5/k1p4Q/prR5/4P3/Pp6/6P1/5P1P/1R4K1 w - - 3 47,855
8/k1r4Q/pr6/4P3/Pp6/6P1/5P1P/1R4K1 w - - 0 48,859
8/krQ5/p7/4P3/Pp6/6P1/5P1P/1R4K1 w - - 1 49,850
k7/1r6/p7/2Q1P3/Pp6/6P1/5P1P/1R4K1 w - - 3 50,963
k7/1r6/p7/2Q1P3/PR6/6P1/5P1P/6K1 b - - 0 50,-959
k7/8/p7/2Q1P3/Pr6/6P1/5P1P/6K1 w - - 0 51,9991
k7/8/p7/4P3/PQ6/6P1/5P1P/6K1 b - - 0 51,-9993
8/k7/p7/4P3/PQ6/6P1/5P1P/6K1 w - - 1 52,9994
8/k7/p3P3/8/PQ6/6P1/5P1P/6K1 b - - 0 52,-9995
k7/8/p3P3/8/PQ6/6P1/5P1P/6K1 w - - 1 53,9995
k7/4P3/p7/8/PQ6/6P1/5P1P/6K1 b - - 0 53,-9997
8/k3P3/p7/8/PQ6/6P1/5P1P/6K1 w - - 1 54,9997
4Q3/k7/p7/8/PQ6/6P1/5P1P/6K1 b - - 0 54,-9998
4Q3/k7/8/p7/PQ6/6P1/5P1P/6K1 w - - 0 55,9998
4Q3/1k6/8/Q7/P7/6P1/5P1P/6K1 w - - 1 56,9999
8/1k6/8/Q7/P7/6P1/5P1P/4Q1K1 b - - 2 56,-9998
2k5/8/8/Q7/P7/6P1/5P1P/4Q1K1 w - - 3 57,9998
2k5/8/8/Q3Q3/P7/6P1/5P1P/6K1 b - - 4 57,-9999
8/1k6/8/Q3Q3/P7/6P1/5P1P/6K1 w - - 5 58,9999
rnbqkb1r/p1pppppp/1p3n2/8/2P5/2N4P/PP1PPPP1/R1BQKBNR b KQkq - 2 3,-5
rnbqkb1r/p1pp1ppp/1p3n2/4p3/2P5/2N4P/PP1PPPP1/R1BQKBNR w KQkq - 0 4,25
rnbqkb1r/p1pp1ppp/1p3n2/4p3/2P5/2N2N1P/PP1PPPP1/R1BQKB1R b KQkq - 1 4,-3
r1bqkb1r/p1pp1ppp/1pn2n2/4p3/2P5/2N2N1P/PP1PPPP1/R1BQKB1R w KQkq - 2 5,29
r1bqkb1r/p1pp1ppp/1pn2n2/4p3/2PP4/2N2N1P/PP2PPP1/R1BQKB1R b KQkq - 0 5,18
r1bqkb1r/p1pp1ppp/1pn2n2/8/2Pp4/2N2N1P/PP2PPP1/R1BQKB1R w KQkq - 0 6,-7
r1bqkb1r/p1pp1ppp/1pn2n2/8/2PN4/2N4P/PP2PPP1/R1BQKB1R b KQkq - 0 6,8
r1bqk2r/p1pp1ppp/1pn2n2/8/1bPN4/2N4P/PP2PPP1/R1BQKB1R w KQkq - 1 7,35
r1bqk2r/p1pp1ppp/1pn2n2/8/1bPN1B2/2N4P/PP2PPP1/R2QKB1R b KQkq - 2 7,41
r1bqk2r/p1pp1pp1/1pn2n1p/8/1bPN1B2/2N4P/PP2PPP1/R2QKB1R w KQkq - 0 8,48
r1bqk2r/p1pp1pp1/1pN2n1p/8/1bP2B2/2N4P/PP2PPP1/R2QKB1R b KQkq - 0 8,-48
r1bqk2r/p1p2pp1/1pp2n1p/8/1bP2B2/2N4P/PP2PPP1/R2QKB1R w KQkq - 0 9,41
r1bk3r/p1p2pp1/1pp2n1p/8/1bP2B2/2N4P/PP2PPP1/R3KB1R w KQ - 0 10,41
r2k3r/p1pb1pp1/1pp2n1p/8/1bP2B2/2N4P/PP2PPP1/2KR1B1R w - - 2 11,44
r2k3r/p1pb1pp1/1pp2n1p/4B3/1bP5/2N4P/PP2PPP1/2KR1B1R b - - 3 11,-28
r2kr3/p1pb1pp1/1pp2n1p/4B3/1bP5/2N4P/PP2PPP1/2KR1B1R w - - 4 12,30
r2kr3/p1pb1p2/1pp2p1p/8/1bP5/2N4P/PP2PPP1/2KR1B1R w - - 0 13,42
r2kr3/p1pb1p2/1pp2p1p/8/1bP5/2N4P/PP2PPP1/1K1R1B1R b - - 1 13,29
r2kr3/p1pb1p2/1pp4p/5p2/1bP5/2N4P/PP2PPP1/1K1R1B1R w - - 0 14,-9
r2kr3/p1pb1p2/1pp4p/5p2/1bP5/2N1P2P/PP3PP1/1K1R1B1R b - - 0 14,28
r1k1r3/p1pb1p2/1pp4p/5p2/1bP5/2N1P2P/PP3PP1/1K1R1B1R w - - 1 15,48
r1k1r3/p1pb1p2/1pp4p/5p2/1bP5/4P2P/PP2NPP1/1K1R1B1R b - - 2 15,-51
r1k1r3/p1pb1p2/1ppb3p/5p2/2P5/4P2P/PP2NPP1/1K1R1B1R w - - 3 16,65
r1k1r3/p1pb1p2/1ppb3p/5p2/2P2N2/4P2P/PP3PP1/1K1R1B1R b - - 4 16,-24
r1k1r3/p1pb4/1ppb1p1p/5p2/2P2N2/4P2P/PP3PP1/1K1R1B1R w - - 0 17,111
r1k1r3/p1pb4/1ppb1p1p/5p2/2P2N2/3BP2P/PP3PP1/1K1R3R b - - 1 17,-83
r1k3r1/p1pb4/1ppb1p1p/5p2/2P2N2/3BP2P/PP3PP1/1K1R3R w - - 2 18,120
r1k3r1/p1pb4/1ppb1p1p/5p2/2P2N2/3BP2P/PP3PP1/1K1R2R1 b - - 3 18,-87
rk4r1/p1pb4/1ppb1p1p/5p2/2P2N2/3BP2P/PP3PP1/1K1R2R1 w - - 4 19,145
rk4r1/p1pb4/1ppb1p1p/5p2/2P2N2/3BP2P/PP3PP1/1K2R1R1 b - - 5 19,-76
rk4r1/p1pb4/1pp2p1p/5p2/2P2b2/3BP2P/PP3PP1/1K2R1R1 w - - 0 20,122
rk4r1/p1pb4/1pp2p1p/5p2/2P2P2/3B3P/PP3PP1/1K2R1R1 b - - 0 20,-133
rk6/p1pb2r1/1pp2p1p/5p2/2P2P2/3B3P/PP3PP1/1K2R1R1 w - - 1 21,142
rk6/p1pb2r1/1pp2p1p/5p2/2P2P2/7P/PP2BPP1/1K2R1R1 b - - 2 21,-88
