fen,cp
4n3/1pp3kp/3p4/2nP1N2/r1P1qBb1/P3PPrp/4QPB1/R3K1R1 b - - 1 35,-156
r3n3/1ppn3p/3p2k1/3P1N2/2P1qBb1/P3PPrp/4QP2/3RK1RB w - - 6 38,716
r3n3/1ppn4/3p2kp/3P1N2/2P1qBb1/P2QPPrp/4KP2/3R2RB b - - 1 39,146
4n3/1p1n4/2pp2kB/3P3p/r1P1q1bN/P2QPPrp/4KP2/3RR2B b - - 3 42,-633
4n3/3n4/2pp1k2/1p1P3p/r1P1qBbN/P2QPPrp/4KP2/3RR2B w - - 0 44,812
4n3/3n4/2pp1k2/1p1P3p/r1P1qBPN/P2QP1rp/4KP2/3RR2B b - - 0 44,-366
4n3/3n4/2pp1k2/3P3p/1rp1qBPN/P2QP1rp/4KP2/1R2R2B w - - 0 46,826
4n3/3n4/2pp1k2/3P3p/1rp1qBPN/P2QP1rp/4KP2/2R1R2B b - - 1 46,9999
4n3/8/2pp1k2/3Pn2p/1rR2BPN/P2QPBrp/4KP2/4R3 b - - 0 48,-638
4n3/8/2pp1k2/3P3p/1rR2BnN/P2QPBrp/4KP2/7R b - - 1 49,-794
4n3/8/2pp1k2/3P3p/r1R2BnN/P2QPBrp/4KP2/7R w - - 2 50,970
4n3/8/2pp1k2/3P3p/r1R2BnN/P2QPB1p/5P2/5KrR w - - 4 51,806
4n3/8/2pp1k2/3P3p/r1R2BnN/P2QPB1p/5P2/5KR1 b - - 0 51,-857
4n3/8/2pp1k2/3P3p/2r2B1N/P2QPB1p/4KP1n/6R1 w - - 0 53,9996
8/2n5/2Ppk3/7p/2r4N/P2QPB1p/4KP1B/6R1 w - - 1 55,9998
8/2n5/2Ppk3/7p/2r4N/P2QPBBp/4KP2/6R1 b - - 2 55,-1126
n7/8/2Ppk3/7p/2r4N/P2QPBBp/4KP2/6R1 w - - 3 56,9996
n7/8/2Ppk3/5N1p/2r5/P2QPBBp/4KP2/6R1 b - - 4 56,-1066
n7/6N1/2Pp1k2/7p/1r6/P2QPB1p/4KP1B/6R1 b - - 8 58,-1182
n7/4k1N1/2Pp4/7p/1r6/P2QP2p/4KPBB/6R1 b - - 10 59,-988
n7/4k1N1/2Pp4/8/1r5p/P3P2p/4KPBB/3Q2R1 b - - 1 60,-979
rnbqkbnr/1pppp1p1/7p/p4p2/2P2P2/8/PP1PP1PP/RNBQKBNR w KQkq - 0 4,131
rnbqkb1r/1pppp1p1/5n1p/p4p2/2P1PP2/3P4/PP4PP/RNBQKBNR b KQkq - 0 5,-112
rnbqkbr1/1pppp1p1/5n1p/p4p2/2P1PP2/3P4/PP4PP/RNBQKBNR w KQq - 1 6,193
rnbqkbr1/1pp1p1p1/3p1n1p/p4p2/2P1PP2/3P1Q2/PP4PP/RNB1KBNR w KQq - 0 7,19
rnbqkbr1/1pp1p1p1/3p1n1p/p4p2/2P1PP2/3P2Q1/PP4PP/RNB1KBNR b KQq - 1 7,10
r1b1qbr1/1ppkp1p1/2np3p/5pQn/p1P1PPP1/2NPB3/PP3K1P/R4BNR b - - 2 12,592
r1bnqbr1/1ppkp1p1/3p3p/5pQn/p1P1PPP1/P1NPB3/1P3K1P/R4BNR b - - 0 13,533
r1bnqbr1/1pp1p1p1/2kp4/3N1ppn/p1P1PPP1/P2PB3/1P3K1P/4RBNR b - - 1 15,517
r1bnqbr1/2p1p1p1/1pkp4/3N1ppn/p1P1PPP1/P2PB3/1P3K1P/4RBNR w - - 0 16,-455
r1bnqbr1/1kp1p1p1/1p1p3P/3N1pp1/p1P1PP2/P2PB3/1P3K1P/4RBNR b - - 0 17,524
r1b1qbr1/2p1p1p1/kp1p3P/5p2/p1P1Pnp1/P1NPB1K1/1P5P/4RBNR w - - 0 21,-436
r3qbr1/2pbp1p1/kp1p3P/5p2/p1P1Pnp1/P2PB1K1/1P5P/1N2RBNR w - - 2 22,-542
2r1qbr1/2pbp1p1/kp1p3P/5p2/p1P1Pnp1/P2P2K1/1P1B3P/1N2RBNR w - - 4 23,-552
2r1qbr1/2pbp1p1/k2p3P/1p3p2/p1P1PBp1/P2P2K1/1P5P/1N2RBNR w - - 0 24,-365
4qbr1/2rbp1p1/k6P/3p1p2/p1p1P1pK/P2P4/1P4BP/1N2R1NR w - - 0 27,-590
4qbr1/2rbp1p1/k6P/3p1p2/p1p1P1pK/P2P4/1P1N2BP/4R1NR b - - 1 27,711
4qbr1/2rbp1p1/k6P/3p4/p1p1p1pK/P2P4/1P1N2BP/4R1NR w - - 0 28,-679
4qbr1/2rbp1p1/k6P/3p4/p1p1p1pK/P2P4/1P1NN1BP/4R2R b - - 1 28,743
4qbr1/2rbp1p1/k6P/3p4/pPp1p1pK/P2P3B/3NN2P/4R2R b - - 2 30,767
q4br1/2rbp1p1/k6P/3p4/pPp1pNpK/P2P3B/3N3P/4R2R b - - 4 31,882
q4br1/3bp1p1/k6P/2rp4/pPp1pNpK/P2P3B/3N3P/4R2R w - - 5 32,-555
q4br1/3bp1p1/k6P/2rp4/pPp1p3/P2P2Kp/3NN2P/4R2R b - - 1 33,792
q4br1/3bp3/k5pP/2rp4/pPp1p3/P2P2Kp/3NN2P/1R5R b - - 1 34,818
3q1br1/3bp3/k5pP/2rp4/pPp1N3/P2P2Kp/4N2P/1R5R b - - 0 35,616
3q1br1/4p3/k5pP/1brp4/pPp5/P2P2Kp/3NN2P/1R5R b - - 2 36,651
3qbb1r/4p3/k5pP/2rp4/pPp5/P2P2Kp/3NN2P/R6R w - - 5 38,-527
2rqbb1r/4p3/k5pP/3p4/pPp5/P2P2Kp/3NN2P/6RR w - - 7 39,-739
2rqbb1r/4p3/k5pP/3p4/pPp5/P2P2Kp/4N2P/5NRR b - - 8 39,920
2r1b2r/2q1p1b1/k5pP/3p4/pPp4K/P2P3p/4N2P/5NRR w - - 11 41,-917
2r1b2r/4p1b1/kq4pP/3p4/pPp4K/P2P3p/4N2P/5NRR b - - 14 42,9995
r3b2r/4p1b1/kq4pP/3p4/pPp4K/P2P3p/4N2P/5NRR w - - 15 43,-927
r3b2r/4p1b1/kq4pP/1P1p4/p1p4K/P2P3p/4N2P/5NRR b - - 0 43,975
r3b2r/4p1b1/k5pP/1q1p4/p1p4K/P2P3p/4N2P/5NRR w - - 0 44,-844
r3b2r/4p1b1/k5pP/1q1p4/p1p4K/P2P3p/7P/2N2NRR b - - 1 44,1022
1r2b2r/4p1b1/k5pP/1q1p4/p1p3RK/P2P3p/7P/2N2N1R b - - 3 45,1045
1r2b2r/1k2p1b1/1q4pP/3p4/p1p1R2K/P2P3p/7P/2N2N1R w - - 6 47,-862
1r2b2r/1k2p1b1/1q4pP/3p4/p1p1R2K/P2P3p/3N3P/2N4R b - - 7 47,9996
1r2b2r/1k2p2P/1q4p1/3pb3/p1p1R2K/P2P3p/3N3P/2N4R b - - 0 48,9997
1r2b2r/1k2p1bP/4q1p1/3p4/p1pP1R1K/P6p/3N3P/2N4R b - - 0 50,1073
1r2b2r/4p1bP/k3q1p1/3p4/p1pP1R1K/P6p/3N3P/2N4R w - - 1 51,-869
1r2b2r/4p1bP/k3q1p1/3p4/p1NP1R1K/P6p/7P/2N4R b - - 0 51,941
1r2b2r/k3p1bP/4q1p1/3p4/p1NP1R1K/P6p/7P/2N4R w - - 1 52,-876
1r2b1r1/k3p1bP/4q1p1/3p4/p1NP1R1K/P6p/7P/2N2R2 w - - 3 53,-752
1r2b1r1/k3p2P/4q1p1/3pbR2/p1NP3K/P6p/7P/2N2R2 w - - 5 54,-332
1r2b1r1/k3p2P/2q3p1/3pbR2/p1NP3K/PN5p/7P/5R2 w - - 7 55,-524
1r2b1r1/k3p2P/2q3p1/N2pbR2/p2P3K/PN5p/7P/5R2 b - - 8 55,664
kr2b1R1/4p3/1q4p1/N2pbR2/p2P3K/PN5p/7P/5R2 w - - 1 57,-100
kr2b1R1/4p3/5qp1/N2pb2R/p2P4/PN5K/7P/5R2 b - - 0 58,9996
kr2b1R1/4p3/6p1/N2pb1qR/p2P4/PN5K/7P/5R2 w - - 1 59,510
kr2b1R1/4pR2/6p1/N2pb1qR/p2P4/PN5K/7P/8 b - - 2 59,9998
kr2b1R1/4pR2/3b2p1/N2p2qR/p2P4/PN5K/7P/8 w - - 3 60,305
rnbqkbnr/pppppp1p/6p1/8/1P4P1/7N/P1PPPP1P/RNBQKB1R w KQkq - 0 4,78
rnbqkbnr/p1pppp2/6p1/1p5p/1P3PP1/8/P1PPPN1P/RNBQKB1R w KQkq - 0 6,147
rnbqkbnr/p1pppp2/6p1/1p5p/1P3PP1/8/PBPPPN1P/RN1QKB1R b KQkq - 1 6,-139
rnbqkbnr/p2ppp2/6p1/1pp5/1P3Pp1/8/P1PPPN1P/RNBQKB1R w KQkq - 0 8,-80
rnbqkbn1/p2ppp2/6p1/1pp4r/1P3Pp1/7P/P1PPPN2/RNBQKB1R w KQq - 1 9,-122
rnbqkbn1/p2pp3/5pp1/1pP4r/5Pp1/7P/P1PPPN2/RNBQKB1R w KQq - 0 10,148
rnbqkbn1/p2pp3/5pp1/1pP4r/5Pp1/4P2P/P1PP1N2/RNBQKB1R b KQq - 0 10,-109
r1bqkbn1/p2pp3/2n2pp1/1pP4r/5Pp1/4P2P/P1PP1N2/RNBQKB1R w KQq - 1 11,151
r1bqkbn1/p2pp3/2n2pp1/1pP4r/2P2Pp1/4P2P/P2P1N2/RNBQKB1R b KQq - 0 11,-47
r1bqkbn1/p2pp3/2n2pp1/1pPr4/2P2Pp1/3BP2P/P2P1N2/RNBQK2R b KQq - 2 12,-224
r1bqkbn1/p2p4/2n2pp1/1pPrp3/2P2Pp1/3BP2P/P2P1N2/RNBQK2R w KQq - 0 13,574
r1bqkbn1/p2p4/2n3p1/1pPrpp2/2P1NPp1/4P2P/P1BP4/RNBQK2R b KQq - 1 14,118
r1bqkbn1/p2pn3/6p1/1pP1p3/2PrNPp1/4P3/P1B5/RNBQK2R w KQq - 0 17,455
r1bqkbn1/p2pn3/6p1/1pP1p3/2PrNPp1/4P3/P1B1K3/RNBQ3R b q - 1 17,304
r1bqkbn1/p3n3/3P2p1/1p2p3/2PrNPp1/4P3/P1B1K3/RNBQ3R b q - 0 18,252
r1b1kbn1/p1q1n3/3P2p1/1p2p3/2PrNPp1/4P3/P1B1K3/RNBQ3R w q - 1 19,519
r1b1kbn1/p1q1n3/3P2p1/1p2p3/2PrNPp1/4P3/P1B1K3/RNBQ2R1 b q - 2 19,255
r1b1kbn1/2q1n3/3P2p1/pp2p3/2PrNPp1/P3P3/2B1K3/RNBQ2R1 b q - 0 20,249
r1b1kbn1/4n3/3q2p1/pp2p3/2PrNPp1/P3P3/2B1K3/RNBQ2R1 w q - 0 21,680
r1b1kbn1/4n3/3q2p1/pp2p3/P1PrNPp1/4P3/2B1K3/RNBQ2R1 b q - 0 21,170
r1bqkbn1/4n3/6p1/pp6/P1P1Npp1/N3P3/R1BrK3/2BQ2R1 w q - 2 24,374
r1bqkbn1/4n3/6p1/pp6/P1P1Npp1/N3P3/R1BQK3/2B3R1 b q - 0 24,-378
r1b1kbn1/4n3/6p1/pp6/P1P1Npp1/N2qP3/R1BQ1K2/2B3R1 b q - 2 25,-361
r1b1k1n1/8/2n3pb/pp6/P1P3p1/N3Pp2/R2B1K2/1B1N2R1 b q - 3 29,-279
r1b3n1/3k4/2n4b/pp4p1/P1P3p1/N3Pp2/R2B1K2/1B1N3R w - - 2 31,462
r5n1/1b1k3B/2n4b/p5p1/p1P3p1/N1B1Pp2/R4K2/3N3R w - - 0 33,450
r5nB/1b1k3B/2n4b/p5p1/p1P3p1/N3Pp2/R4K2/3N3R b - - 1 33,-366
r1b3n1/7B/2nk3b/p5p1/p1P3p1/N3Pp2/RB3K2/3N3R w - - 4 35,503
r1b3n1/7B/2nk3b/p5p1/p1P3p1/N3Pp2/RB6/3N2KR b - - 5 35,-334
r5n1/7B/2nk3b/p4bp1/p1P3p1/N3Pp2/RB6/3N2KR w - - 6 36,489
r5n1/7B/2nk3b/p4bp1/p1P3p1/N3Pp2/R7/B2N2KR b - - 7 36,-34
r4bn1/7B/2nk4/p4bp1/p1P3p1/N3Pp2/R7/B2N2KR w - - 8 37,556
r4bn1/7B/2n5/p1k3p1/p1P1b1p1/N3Pp1R/R4N2/B5K1 b - - 13 39,-252
r4bn1/7B/2n5/p1k2bp1/p1P3p1/N3Pp1R/R4N2/B5K1 w - - 14 40,323
r4bn1/3b3B/2n4R/p1k3p1/p1P3p1/N3Pp2/R4N1K/B7 b - - 17 41,205
r4bn1/3b4/2n4R/p1k3p1/p1P1B1p1/N3Pp2/R4N1K/B7 w - - 20 43,427
r4b2/3b2B1/2n4n/p1k3p1/p1P1B1p1/N3Pp2/R6K/7N b - - 1 44,616
r4b2/3bn1B1/7n/p1k3p1/p1P1B1p1/N3Pp2/R6K/7N w - - 2 45,71
2r2b2/3bn1B1/7n/p1k3p1/p1P1B1p1/N3Pp2/R7/6KN w - - 4 46,-242
2r2b1B/3bn3/7n/p1k3p1/p1P1B1p1/N3Pp2/R7/6KN b - - 5 46,331
2r2b1B/3b4/2n4n/p1k3p1/p1P1B1p1/N3PpN1/5R2/6K1 w - - 10 49,-174
1r3b2/3b4/2n4n/p1k3p1/p1P1B1p1/N3PpN1/1B3R2/6K1 w - - 12 50,-223
1r3b2/3b4/2n4n/p1k3p1/p1P3p1/N3PpN1/1B3R2/1B4K1 b - - 13 50,292
1r6/3bb3/2n4n/p1k3p1/p1P3p1/N3PpN1/1B3R2/1B4K1 w - - 14 51,-221
1r6/4b3/2n4n/p1k2bpN/p1P3p1/N3Pp2/1B3R2/1B4K1 w - - 16 52,-357
1r6/4b3/2n2B1n/p1k3pN/p1P3p1/N3Pp2/2b2R2/1B4K1 w - - 18 53,-76
1r6/4b3/2n4n/p1k1B1pN/p1P3p1/N3Pp2/2b2R2/1B4K1 b - - 19 53,571
1r4n1/4b3/2n5/p1k1B1pN/p1P3p1/N3Pp2/2b2R2/1B4K1 w - - 20 54,-95
1r4n1/4b3/2n5/pNk1B1pN/p1P3p1/4Pp2/2b2R2/1B4K1 b - - 21 54,450
1r4n1/4b3/2n5/pNk1B1pN/p1P3p1/1b2Pp2/5R2/1B4K1 w - - 22 55,-249
N2r2n1/4b3/2n5/p1k1B1pN/p1P3p1/1b2Pp2/5R2/1B4K1 b - - 25 56,736
N2r1bn1/8/2n5/p1k1B1pN/p1P3p1/1b2Pp2/5R2/1B4K1 w - - 26 57,-508
N2r1bn1/8/2n5/p1k1B1pN/p1P3p1/1b2Pp2/B4R2/6K1 b - - 27 57,696
N2r1bn1/4n3/8/p1k1B1pN/p1P3p1/1B2Pp2/5R2/6K1 b - - 0 58,471
Nr3bn1/4n3/8/p1k1B1pN/p1P3p1/1B2Pp2/5R2/6K1 w - - 1 59,-1
N4bn1/1r2n3/8/p1k3pN/p1P3p1/1B2Pp2/5R2/B5K1 w - - 3 60,195
rnb1kbnr/ppp1p1p1/8/5p1p/4p1PP/P2q4/1PP1NP2/RNBQKB1R b KQkq - 0 6,368
rnb1kbnr/ppp1p1p1/q7/5p1p/4p1PP/P7/1PP1NP2/RNBQKB1R w KQkq - 1 7,28
rnb1kbnr/ppp1p1p1/q7/5p1p/2P1p1PP/P7/1P2NP2/RNBQKB1R b KQkq - 0 7,255
rn2kb1r/ppp1p1p1/q3b2n/5p1P/2P1p2P/P7/1P2NP2/RNBQKB1R w KQkq - 1 9,-129
rn2kb1r/ppp1p1p1/q3b2n/2P2p1P/7P/P3p3/1P2NP2/RNBQKB1R w KQkq - 0 10,127
r3kb1r/pppnp1p1/q3b2n/2P4P/5p1P/P3B3/1P2NP1R/RN2KB2 b Qkq - 1 12,759
r3kb1r/pppnp1p1/q6n/2P4P/5p1P/Pb2B3/1P2NP1R/RN2KB2 w Qkq - 2 13,-496
r4b1r/pppnpkp1/6qn/2P4P/5p1P/Pb1NB3/RP3P1R/1N2KB2 b - - 7 15,841
r4b1r/pppnpkp1/1q5n/2P4P/5p1P/Pb1NB3/RP3P1R/1N2KB2 w - - 8 16,-408
r4b1r/pppnpkp1/1q5n/2P4P/5p1P/PbNNB3/RP3P1R/4KB2 b - - 9 16,547
2r2b1r/pppnpkp1/1q5n/2P4P/5B1P/P1NN4/RPb2P1R/4KB2 w - - 1 18,-23
2r2b1r/pppn1kp1/1q5n/2P1p2P/7P/P1NN2B1/RPb2P1R/4KB2 w - - 0 19,-41
2r2b1r/1ppn1kp1/1q5n/p1P1p2P/7P/P1N2PB1/RPb2N1R/4KB2 b - - 1 20,631
2r2b1r/1ppn1kp1/7n/p1P1p2P/1q5P/P1N2PB1/RPb2N1R/4KB2 w - - 2 21,12
2r2b1r/1ppn1kp1/7n/p1P1p2P/1q5P/P1NN1PB1/RPb4R/4KB2 b - - 3 21,511
2r4r/1ppnbkp1/8/pqP1p2P/6nP/P1NN1PB1/RP1KR3/5B2 b - - 4 24,333
2r2k1r/1ppnb1p1/8/p1P1p2P/6nP/P1NN1PB1/RqK1R3/5B2 w - - 0 26,504
2r2k2/1ppnb1pr/8/p1P1p2P/6nP/P2N1PB1/R1R5/qN1K1B2 b - - 5 28,666
2r2k2/1ppnb1pr/8/p1P1p2P/6nP/P1qN1PB1/R1R5/1N1K1B2 w - - 6 29,262
2r2k2/1ppnb2r/6p1/p1P1p2P/6nP/P1NN1PB1/R1R5/3K1B2 w - - 0 30,684
2r2k2/1ppnb2r/6p1/p1P1p2P/6nP/P1NN1PB1/R1R5/4KB2 b - - 1 30,-374
2r2k2/1ppnb2r/5np1/p1P1p2P/7P/P1NN1PB1/R1R5/4KB2 w - - 2 31,417
3r1k2/1ppnb2r/5np1/p1P1p2P/7P/P1N2PB1/RNR5/4KB2 w - - 4 32,376
3r2k1/1ppnb1r1/5np1/2P4P/p3p2P/P1N2PB1/1N2RK2/2R2B2 w - - 4 36,343
3r2k1/1ppnb1r1/5np1/2P4P/p3p2P/P1N2PB1/1N2RK2/4RB2 b - - 5 36,-109
r5k1/1ppnb1r1/6P1/2P4n/p3p2P/P1N2PB1/1N2RK2/4RB2 w - - 1 38,263
6k1/1pBnb1r1/r5P1/2P4n/p3p2P/P4P2/NN2RK2/4RB2 b - - 2 39,157
3b2k1/3n2r1/rB4P1/1pP4n/p3p2P/P4P2/NN2RK2/4RB2 w - - 2 41,522
3b2k1/3n2r1/rB4P1/1pP4n/p3p2P/P4P2/NN2RKB1/4R3 b - - 3 41,-54
6k1/3n2r1/rB3bP1/2P4n/pp2p2P/P4P2/NN2RKB1/7R w - - 2 43,326
6k1/3n2r1/rB3bP1/2P4n/pp2p2P/P4P2/NN3KB1/4R2R b - - 3 43,11
6k1/3n1r2/rB3bP1/2P4n/pp2p2P/P4P2/NN3KB1/4R2R w - - 4 44,528
6k1/3n1r2/rB3bP1/2P4n/pp2p2P/P4P2/NN2RKB1/7R b - - 5 44,-215
6k1/3n3r/rB3bP1/2P4n/pp2p2P/P4P2/NN2RKB1/7R w - - 6 45,564
6k1/3nb2r/rB4P1/2P4n/pp2p2P/P3RP2/NN3KB1/4R3 b - - 9 46,-306
3B4/3n2kr/r5P1/2P4n/Np2p2P/P3RP2/N4KB1/4R3 b - - 0 48,-587
3Bkn2/7r/r5P1/2P4n/NN2p2P/PR3P2/5KB1/4R3 w - - 3 51,894
3Bkn2/7r/r1P3P1/7n/NN2p2P/PR3P2/5KB1/4R3 b - - 0 51,-844
3Bkn2/2P3Pr/5n2/r7/NN2p2P/PR2RP2/5KB1/8 w - - 3 55,1019
3Bkn2/2P3Pr/5n2/r7/NN2p2P/PR3P2/5KB1/4R3 b - - 4 55,-902
3Bkn2/2P3Pr/5n2/8/rN2p2P/PR3P2/5KB1/4R3 w - - 0 56,1010
3BknB1/2P4r/8/r2n4/1N2p2P/PR3P2/4K1B1/4R3 w - - 3 58,903
3BknB1/2P4r/8/r2n4/1N2P2P/PR6/4K1B1/4R3 b - - 0 58,-731
3BknB1/2r5/8/r2n4/1N2P2P/PR6/4K1B1/4R3 w - - 0 59,794
3BknB1/2r5/1n6/r7/1N2P2P/PR6/4K1B1/3R4 w - - 2 60,839
3BknB1/2r5/1n6/r2N4/4P2P/PR6/4K1B1/3R4 b - - 3 60,-635
r1bqkbnr/p1pp1pp1/np5p/4p3/P4P2/2N4N/1PPPP1PP/R1BQKB1R w KQkq - 0 5,117
r1bqkbnr/p1pp1pp1/np5p/4p3/P4P2/R1N4N/1PPPP1PP/2BQKB1R b Kkq - 1 5,230
r1bqkbnr/p1pp1p2/np5p/4p1p1/P4P2/R1N4N/1PPPP1PP/2BQKB1R w Kkq - 0 6,63
r1bqkbnr/p1pp1p2/np5p/P3p1p1/5P2/R1N4N/1PPPP1PP/2BQKB1R b Kkq - 0 6,189
r1bqkbnr/p1pp4/np3p1p/P3p1p1/5P2/R1N4N/1PPPP1PP/2BQKB1R w Kkq - 0 7,128
r1bqkbnr/p1pp4/np3p1p/P3p1p1/1P3P2/R1N4N/2PPP1PP/2BQKB1R b Kkq - 0 7,-81
r1bqkbnr/p1pp4/np3p1p/P5p1/1P2pP2/1RN4N/2PPP1PP/2BQKB1R b Kkq - 1 8,-73
r1bqkbnr/p1pp4/np3p1p/P5p1/1P3P2/1RN1p2N/2PPP1PP/2BQKB1R w Kkq - 0 9,138
r1bqkbnr/p1pp4/np3p1p/P5p1/1P3P2/2N1p2N/2PPP1PP/1RBQKB1R b Kkq - 1 9,131
r1bqkbnr/p1p5/np1p1p1p/P5p1/1P3P2/2N1p2N/2PPP1PP/1RBQKB1R w Kkq - 0 10,174
r1bqkbnr/p1p5/np1p1p1p/P4Pp1/1P6/2N1p2N/2PPP1PP/1RBQKB1R b Kkq - 0 10,134
r2qkbnr/pbp5/n2p1p1p/p2N1Pp1/1P6/4p2N/2PPP1PP/1RBQKB1R w Kkq - 2 12,87
r2qkbnr/pbp5/n2p1p1p/p2N1Pp1/1P6/4p2N/1RPPP1PP/2BQKB1R b Kkq - 3 12,344
r2qk1nr/pbp1b3/n2p1p1p/p2N1Pp1/1P6/4p2N/1RPPP1PP/2BQKB1R w Kkq - 4 13,3
r2qk1nr/pbp1b3/n2p1p1p/p2N1Pp1/1P3N2/4p3/1RPPP1PP/2BQKB1R b Kkq - 5 13,233
r2q2nr/pbpkb3/n2p1p1p/p2N1Pp1/1P3N2/4p3/1RPPP1PP/2BQKB1R w K - 6 14,227
r1q3nr/pbpkb3/n2p1p1p/p2N1Pp1/1P3N1P/4p3/2PPP1P1/1RBQKB1R b K - 0 15,234
r1q3nr/pbp1b3/n1kp1p1p/p2N1Pp1/1P3N1P/4p3/1BPPP1P1/1R1QKB1R b K - 2 16,61
r5nr/pbpqb3/nNkp1p2/p4Ppp/1P3N1P/4p3/1BPPP1P1/1R1QKB1R w K - 0 18,431
r5nr/pbpqb3/nNkp1p2/p4Ppp/1P3N1P/8/1BPpP1P1/R2QKB1R w K - 0 19,238
r5nr/pbpqb3/nN1p1p2/pk3Ppp/1P3N1P/8/1BPpPKP1/R2Q1B1R w - - 2 20,547
r5nr/pbpqb3/nNkp1p2/p4Ppp/1P3N1P/4P3/1BPp1KP1/R2Q1B1R w - - 1 21,536
1r4n1/pbpNb3/n1kp1p1r/p4Ppp/1P3N1P/4P3/2Pp1KP1/R1BQ1B1R w - - 1 23,9995
1r4n1/pbpkb3/n2p1p1r/p4Ppp/1P3N1P/4P3/1BPp1KP1/R2Q1B1R w - - 0 24,508
1r4n1/pbpkb3/n2p1p1r/p4Ppp/1P3N1P/4P3/1BPQ1KP1/R4B1R b - - 0 24,-521
1r4n1/pbpkb3/n2p1p1r/5Ppp/1p3N1P/4P3/2PQ1KP1/R1B2B1R b - - 1 25,-361
1r4n1/p1pkb3/n2p1p1r/5Ppp/1p3N1P/4PK2/2PQ2P1/R1B2B1R b - - 0 26,-560
1rk3n1/p1p1b3/n2p1p1r/5Ppp/1p3N1P/4PK1R/2PQ2P1/R1B2B2 b - - 2 27,-536
1rk3n1/p1p1b3/n2p1p1r/5P1p/1p3NpP/4P2R/2PQ1KP1/R1B2B2 b - - 1 28,-522
1rkb2n1/p1p5/n2p1p1r/5P1p/1p3NpP/4P2R/2PQ1KP1/R1B2B2 w - - 2 29,796
1rkb2n1/p1p5/n2p1p1r/5P1p/1p3NpP/4P2R/1BPQ1KP1/R4B2 b - - 3 29,-560
1rkb2nr/p1p5/n2p1p2/5P1p/1p3NpP/2Q1P2R/1BP2KP1/R4B2 b - - 5 30,-146
1r1b2nr/p1pk4/n2p1p2/5P1p/1p3NpP/2Q1P2R/1BP2KP1/R4B2 w - - 6 31,617
1r1b2nr/p1pk4/n2p1p2/5P1p/1p3NpP/2Q1P3/1BP2KP1/R4B1R b - - 7 31,-144
1r1b2nr/p1pk4/n4p2/3p1P1p/1p3NpP/2Q1P3/1BP2KP1/R4B1R w - - 0 32,719
1r1bk1nr/p1p5/5p2/2np1P1p/Rp3NpP/2QBP3/1BP2KP1/4R3 w - - 6 35,846
1r1bk1nr/p1p5/5p2/2np1P1p/Rp4pP/2QBP2N/1BP2KP1/4R3 b - - 7 35,479
1r1bk1n1/p1pn3r/5p2/3p1P1p/Rp4pP/2Q1P2N/1BP2KP1/4RB2 b - - 11 37,402
3bk1n1/p1pn3r/1r3p2/3p1P1p/Rp4pP/2Q1P2N/1BP2KP1/4RB2 w - - 12 38,582
3bk1n1/p1pn3r/1r3p2/1B1p1P1p/Rp4pP/2Q1P2N/1BP2KP1/4R3 b - - 13 38,400
3bk1n1/p2n3r/1rp2p2/1B1p1P1p/Rp4pP/2Q1P2N/1BP2KP1/4R3 w - - 0 39,529
3bk1n1/p2nr3/1rp2p2/1B1p1P1p/1p4pP/2Q1P2N/1BP2KP1/R3R3 w - - 2 40,405
3bk1n1/p2nr3/1rp2p2/1B1p1P1p/1p4pP/1Q2P2N/1BP2KP1/R3R3 b - - 3 40,-353
3bk1n1/p2nr3/1r3p2/1Bpp1P1p/1p4pP/1Q2P2N/1BP2KP1/R3R3 w - - 0 41,648
1r1bk1n1/p2nr3/5p2/1Bpp1P1p/1p4pP/1Q2P2N/1BP1RKP1/R7 w - - 2 42,621
1r1bk1n1/p2nr3/5p2/1BpQ1P1p/1p4pP/4P2N/1BP1RKP1/R7 b - - 0 42,-639
r2bk1n1/p2nr3/5p2/1BpQ1P1p/1p4pP/4P2N/RBP1RKP1/8 b - - 2 43,-686
r2bk1n1/p2n4/4rp2/1BpQ1P1p/1p4pP/4P2N/RBP1RKP1/8 w - - 3 44,1031
r3k1n1/p2nb3/4rp2/1BpQ1P1p/Rp4pP/4P2N/1BP1RKP1/8 w - - 5 45,1010
r3k1n1/p2nb3/4rp2/1BpQ1P1p/Rp4pP/2P1P2N/1B2RKP1/8 b - - 0 45,-706
r5n1/p2nbk2/4rp2/1BpQ1P1p/Rp4pP/2P1P2N/1B2RKP1/8 w - - 1 46,845
r5n1/p2nbk2/4rp2/1BpQ1P1p/Rp4pP/2P1P2N/1B2R1P1/6K1 b - - 2 46,-750
5rn1/p2nbk2/4rp2/1BpQ1P1p/Rp4pP/2P1P2N/1B2R1P1/6K1 w - - 3 47,857
5rn1/p2nbk2/4rp2/1BpQ1P1p/Rp4pP/2P1P1PN/1B2R3/6K1 b - - 0 47,-656
5rn1/p2nb1k1/4rp2/1BpQ1P1p/Rp4pP/2P1P1PN/1B2R3/6K1 w - - 1 48,660
5rn1/p2nb1k1/4rp2/2pQ1P1p/RpB3pP/2P1P1PN/1B2R3/6K1 b - - 2 48,-559
5rn1/p2nbQk1/5p2/2p2P1p/RpB1r1pP/2P1P1PN/1B2R3/6K1 b - - 4 49,-233
6n1/p2nbrk1/5p2/2p2P1p/RpB1r1pP/2P1P1PN/4R3/B5K1 b - - 1 50,350
