fen,cp
1nq1k1r1/3p1p1p/rp2p1p1/pP4P1/PQpPbP2/B3P3/2PN1nBP/R3K1NR w - - 5 26,9999
1nq1k1r1/3p1p1p/rp2p1p1/pP4P1/PQpPbP2/B3P3/2PN1nBP/2R1K1NR b - - 6 26,312
1nq1k1r1/3p1p1p/rp2p1p1/1P4P1/PppPbP2/B2PP3/3N2BP/2R1K1NR w - - 0 28,419
1nq1k1r1/3p1p1p/rp2p1p1/1P4P1/P1pPNP2/Bp1PP3/6BP/2R1K1NR w - - 0 29,577
1nq1k1r1/3p1p1p/rp2p1p1/1P4P1/P1pPNP2/Bp1PP3/7P/2R1KBNR b - - 1 29,-321
1nq1k1r1/r2p1p1p/1p2p1p1/1P4P1/P1pPNP2/Bp1PP3/7P/2R1KBNR w - - 2 30,557
1nq1k1r1/r2p1p1p/1p2pNp1/1P4P1/P1pP1P2/Bp1PP3/7P/2R1KBNR b - - 3 30,-241
1nqkr3/r2p1p1p/1p2p1p1/1P1N2P1/P1pP1P2/Bp1PP3/7P/2R1KBNR w - - 6 32,243
1nqkr3/r2p1p1p/1N2p1p1/1P4P1/P1pP1P2/Bp1PP3/7P/2R1KBNR b - - 0 32,0
1n1kr3/r2p1p1p/1Nq1p1p1/1P4P1/P1pP1P2/Bp1PP3/7P/2R1KBNR w - - 1 33,749
Nn1kr3/r2p1p1p/2q1p1p1/1P4P1/P1pP1P2/Bp1PP3/7P/2R1KBNR b - - 2 33,345
Nn1kr3/r2p1p1p/2q1p1p1/PP1P2P1/2p2P2/Bp1PP3/7P/2R1KBNR b - - 0 35,275
1n1kr3/1rNp1p1p/2q1p1p1/PP1P2P1/2p2P2/Bp1PP3/7P/2R1KBNR b - - 2 36,284
1n1k4/1r1p1p1p/1q2r1p1/PP1P2P1/2p2P2/Bp1PP3/4B2P/2R1K1NR b - - 1 38,391
1n1k4/1r1p1p1p/3qr1p1/PP1P2P1/2p2P2/Bp1PP3/4B2P/2R1K1NR w - - 2 39,544
1n1k4/1r1p1p1p/3qr1p1/PP1P2P1/2p2P2/1p1PP3/1B2B2P/2R1K1NR b - - 3 39,308
1n1k4/1r1p1p1p/4r1p1/PP1P2P1/1qp2P2/1pBPP3/4B2P/2R1K1NR b - - 5 40,389
1n1k4/1r1p1p1p/4r1p1/PP1P2PB/q1p2P2/1pBPP3/7P/2R1K1NR b - - 7 41,288
1n1k4/1r1prp1p/6p1/PP1P2PB/2p2P2/1pBPP3/7P/q2RK1NR w - - 10 43,537
1n1k4/1r1prp2/6pp/PP1P2PB/2pP1P2/1pB1P3/7P/q2RK1NR w - - 0 44,553
1n1k4/1r1pr3/5ppp/PP1P2PB/2pP1P2/1pB1P3/7P/q2R1KNR w - - 0 45,494
1n6/1rkpr3/5ppp/PP1P2PB/2pP1P2/1p2P3/3B2KP/q2R2NR b - - 3 46,114
1n6/1rkpr3/6pp/PP1P2pB/2pP1P2/1p2P3/3B2KP/q2R2NR w - - 0 47,390
1n6/1rkpr3/6pp/PP1P2pB/3P1P2/1pp1P3/3B2KP/q1R3NR w - - 0 48,317
1n6/1rkpr3/6pp/PP1P2pB/3P1P2/1pp1P3/3B2KP/q4RNR b - - 1 48,453
1n6/1r1pr3/3k2pp/PP1P2pB/3P1P2/1pp1P3/3B2KP/q4RNR w - - 2 49,285
1n6/r2pr3/3k2pp/PP1P2pB/3P1P2/1pp1P1K1/7P/q3BRNR b - - 5 50,455
1n6/r2p4/3k2pp/PP1Pr1pB/3P1P2/1pp1P2K/7P/2q1BRNR w - - 8 52,197
1n6/r2p4/3k2pp/PP1Pr1pB/3P1P2/1pp1P3/6KP/2q1BRNR b - - 9 52,373
1n6/r2p4/3kr1pp/PP1P2pB/3P1P2/1pp1P3/6KP/2q1BRNR w - - 10 53,-218
1n6/r2p4/3kr1pp/PP1P2pB/3P1P2/1pp1P2N/6KP/2q1BR1R b - - 11 53,327
1n6/r2p4/3kr1pp/PP1P3B/3P1Pp1/1pp1P2N/6KP/2q1BR1R w - - 0 54,-282
1n6/r2p4/3kr1pp/PP1P3B/3P1P2/1pp1P1pN/R5KP/2q1B2R b - - 1 55,567
1n6/r2p4/3kr1pp/PP1P3B/3P1P2/1p2P1pN/R1p3KP/2q1B2R w - - 0 56,195
1n6/r2p4/4r1pp/PP1k3B/3P1P2/1p2P1pN/R1p2BKP/2q4R w - - 0 57,91
1n6/r2p4/1r4pp/PP1k3B/3P1P2/1p2P1pN/R1p3KP/2q3BR w - - 2 58,-467
1n6/r2p4/Pr4pp/1P1k3B/3P1P2/1p2P1pN/R1p3KP/2q3BR b - - 0 58,685
1n6/r2p4/Pr2k1pp/1P5B/3P1P2/1p2P1pN/R1p3KP/2q3BR w - - 1 59,-573
rnbqkbnr/1pppp1p1/5p1p/p7/2N5/P7/1PPPPPPP/R1BQKBNR w KQkq - 0 4,144
rnbqkbnr/1pppp1p1/1N3p1p/p7/8/P7/1PPPPPPP/R1BQKBNR b KQkq - 1 4,260
rnbqkbn1/1pppp1pr/1N3p1p/p7/8/P7/1PPPPPPP/R1BQKBNR w KQq - 2 5,401
rnbqkbn1/1pppp1pr/1N3p1p/p7/7P/P7/1PPPPPP1/R1BQKBNR b KQq - 0 5,205
rnbqkbn1/1ppp2pr/1N2pp1p/p7/7P/P7/1PPPPPP1/R1BQKBNR w KQq - 0 6,407
r1Nqkb2/1pppn2r/2n1pppp/p7/7P/P4PP1/1PPPP3/R1BQKBNR w KQq - 1 9,432
r1Nqkb2/1pppn2r/2n1pppp/p6P/8/P4PP1/1PPPP3/R1BQKBNR b KQq - 0 9,-140
r1Nqkb2/1pp1n1r1/2n1pppp/p2p3P/8/P4PPN/1PPPP3/R1BQKB1R w KQq - 0 11,385
r1Nqkb2/1pp1n1r1/2n1pppp/p2p2NP/8/P4PP1/1PPPP3/R1BQKB1R b KQq - 1 11,99
r1Nqkb2/1pp1n1r1/4pppp/p2pn1NP/8/P4PP1/1PPPP3/R1BQKB1R w KQq - 2 12,324
r1Nqkb2/1pp1n1r1/4ppp1/p2pn1pP/6P1/P4P2/1PPPP3/R1BQKB1R w KQq - 0 13,43
r2qkb2/Npp1n1r1/4ppp1/p2p2pP/6P1/P4n2/1PPPP3/R1BQKB1R w KQq - 0 14,-51
r2qkb2/Npp1n1r1/4ppp1/p2p2pP/6P1/P7/1PPnPK2/R1BQ1B1R w q - 0 15,-162
rq2kb2/Npp1n1r1/4ppp1/p2p2pP/6P1/P7/1PPnP3/R1BQ1BKR w q - 2 16,-251
rq2kb2/N1p1nr2/1p2pp2/p2p2pp/P1P3P1/4P3/1P1n4/1RBQ1BKR b q - 0 19,512
rq2kb2/N1p1nr2/1p2pp2/p2p2p1/P1P1P1P1/7p/1P5R/R1BQ1nK1 b q - 0 22,637
rq2kb2/N1p1nr2/1p2p3/p2p1pp1/P1P1P1P1/7p/1P5R/R1B1QnK1 b q - 1 23,678
rq2kb2/N1p2r2/1pn1p3/p2p1pp1/P1P1P1P1/7p/1P5R/R1B1QnK1 w q - 2 24,-255
rq1k1b2/N1p2r2/1pn1p3/p2p1pp1/P1P1P1P1/7p/1P5R/1RB1QnK1 w - - 4 25,163
rq1k4/N1p2r2/1pnbp3/p2p1pp1/P1P1P1P1/2Q4R/1P6/1RB2nK1 b - - 2 26,300
1q1k4/r1p2r2/1pnbp3/p2p1pp1/P1P1P1P1/2Q4R/1P3K2/1RB2n2 b - - 1 27,585
1q1k4/2p2r2/rpnbp3/p2P1pp1/P1P3P1/2Q4R/1P3K2/1RB2n2 b - - 0 28,408
1q1k4/2p2r2/rpn1p3/p2P1pp1/P1P2bP1/2Q4R/1P3K2/1RB2n2 w - - 1 29,263
1q1k4/2p2r2/rpnbp3/p2P1pp1/P1P3P1/2Q1R3/1P3K2/1RB2n2 w - - 3 30,-236
1q1k4/2p2rQ1/rpnbp3/p2P1pp1/P1P3P1/4R3/1P3K2/1RB2n2 b - - 4 30,678
1q6/2p1krQ1/rpnbp3/p2P1pp1/P1P3P1/1P2R1n1/8/1RB3K1 b - - 0 32,631
1q6/2p1krQ1/rpn1p3/p1bP1pp1/P1P3P1/1P2R1n1/8/1RB3K1 w - - 1 33,-170
q7/2p1kr2/rpn1p1Q1/p1bP1pp1/P1P3P1/1P2R1n1/8/1RB3K1 w - - 3 34,-180
q4k2/2p2r2/rpnQ4/p1bP1pp1/P1P3P1/1P2R1n1/8/1RB3K1 b - - 2 35,735
q5k1/2Q2r2/rpn5/p1bP1pp1/P1P3P1/1P2R1n1/8/1RB3K1 b - - 0 36,704
q5k1/2Q4r/rpn5/p1bP1pp1/P1P3P1/1P2R1n1/8/1RB3K1 w - - 1 37,-438
qQ1n2k1/7r/rp6/p1bP1pp1/P1P3P1/1P2R1n1/8/1RB3K1 w - - 3 38,-367
qQ1n2k1/6r1/rp6/p1bP2p1/P1P3p1/BP2R1n1/5K2/1R6 w - - 0 40,-231
q2n2k1/6r1/rp6/p1bP2p1/P1P2Qp1/BP2R1n1/5K2/1R6 b - - 1 40,768
q2n2k1/6r1/rp6/p2P2p1/P1P2Qp1/bP2R1n1/5K2/1R6 w - - 0 41,-121
q2n2k1/6r1/rp6/p2P2p1/P1P2Qp1/bP2R1n1/5K2/3R4 b - - 1 41,769
q2n2k1/8/rp4r1/p2P2p1/P1P2Qp1/1P2R1n1/1b1R1K2/8 w - - 4 43,-176
q2n2k1/8/rp2R1r1/p2P2p1/P1P1nQp1/1P6/1b1R1K2/8 w - - 6 44,-480
q2n2k1/8/rp2R1r1/p2P2p1/P1P1nQp1/1P6/1b1R4/4K3 b - - 7 44,721
q5k1/5n2/rp4r1/p2PR1p1/P1P1nQp1/1P6/1b1R4/4K3 b - - 9 45,800
5qk1/5n2/rp4r1/p2PR1p1/P1P1n1p1/1P4Q1/1b1R4/4K3 b - - 11 46,887
5qk1/5n2/rp4r1/p2PR1p1/P1P1n1p1/1P4Q1/3R4/b3K3 w - - 12 47,-527
5qk1/5n2/rp4r1/p2PR1p1/P1P1n1p1/1P4Q1/R7/b3K3 b - - 13 47,902
4q1k1/5n2/rp1P2r1/p3R1p1/P1Pbn1p1/1P4Q1/R7/4K3 w - - 1 49,385
4q1k1/4Rn2/rp1P2r1/p5p1/P1Pbn1p1/1P4Q1/R7/4K3 b - - 2 49,784
4q1k1/4Rnb1/rp1P2r1/p5p1/P1P1n1p1/1P4Q1/5R2/4K3 b - - 4 50,617
6k1/3qRnb1/rp1P2r1/p5p1/P1P1n1p1/1P4Q1/5R2/4K3 w - - 5 51,-428
6k1/3qRnb1/rp1P2r1/p5p1/P1P1n1p1/1P6/5RQ1/4K3 b - - 6 51,499
6k1/2q2nb1/rp1P2r1/p3R1p1/P1P1n1p1/1P6/5RQ1/4K3 b - - 8 52,728
6k1/5nb1/rpqP2r1/p3R1p1/P1P1n1Q1/1P6/5R2/4K3 b - - 0 53,800
6k1/5nb1/rpqP2r1/p3R1p1/P1P3Q1/1Pn5/5R2/4K3 w - - 1 54,-551
5bk1/5n2/rpqP2r1/p5p1/P1P3Q1/1Pn5/4RR2/4K3 w - - 3 55,-453
5bk1/5n2/rp1P2r1/pq4p1/P1P2RQ1/1Pn5/4R3/4K3 w - - 5 56,193
5bk1/5n2/rp1P2r1/p2q2p1/P1P2R1Q/1Pn5/4R3/4K3 w - - 7 57,-654
5bk1/5n2/rp1P2r1/p3q1Q1/P1P2R2/1Pn5/4R3/4K3 w - - 1 58,259
5bk1/5n2/rp1P2rQ/p3q3/P1P2R2/1Pn5/4R3/4K3 b - - 2 58,9999
5bk1/5n2/rp1P3Q/p3q3/P1P2R2/1Pn5/4R1r1/4K3 w - - 3 59,-300
5k2/5n2/rp1P4/p3q3/P1P3R1/1Pn5/4R1r1/4K3 b - - 1 60,9999
rnbqkb1r/p2ppppp/2p4n/1p6/1P6/P1N5/2PPPPPP/R1BQKBNR w KQkq - 0 4,25
r1bqkbr1/p2pp1pp/n1p2p2/1p3n2/1P1P4/P1P5/N2BPPPP/R2QKBNR w KQq - 1 8,153
r1bqkbr1/p1npp1pp/2p2p2/1p3n2/1P1P4/P1P4N/N2BPPPP/R2QKB1R w KQq - 3 9,103
r1bqkbr1/p1npp1pp/2p2p2/1p3n2/1P1P4/P1P4N/N2BPPPP/1R1QKB1R b Kq - 4 9,60
r1bqkbr1/p1npp2p/2p2pp1/1p3n2/1P1P4/P1P4N/N2BPPPP/1RQ1KB1R b Kq - 1 10,134
r1bqkbr1/p2pp2p/2p2pp1/1p1n1n2/1P1P4/P1P2P1N/N2BP1PP/1RQ1KB1R b Kq - 0 11,53
r1bqkbr1/p2pp2p/1np2pp1/1p3n2/1P1P4/PRP2P1N/N2BP1PP/2Q1KB1R b Kq - 2 12,175
r1bqkbr1/p2pp2p/2p2pp1/1p1n4/1P1P3n/PRP2P2/N2BPNPP/2Q1KB1R w Kq - 5 14,268
r1b1kbr1/p2pp2p/2p2pp1/qp1n4/1P1P3n/P1P2P2/N2BPNPP/1RQ1KB1R w Kq - 7 15,838
r1b1kbr1/p2pp2p/2p2pp1/qp1n4/1P1P3n/P1P2P2/N2BP1PP/1RQNKB1R b Kq - 8 15,-260
r1b2br1/p2ppk1p/2p2pp1/qp1n4/1P1P3n/P1P2P2/N1QBP1PP/1R1NKB1R b K - 10 16,-258
r1bq1br1/p2ppk1p/2p2pp1/1p1n4/1P1P3n/P1P2P2/N1QBPKPP/1R1N1B1R b - - 12 17,-65
r1bq1br1/p1nppk1p/2p2pp1/1p6/1P1P3n/P1P2P2/N1QBPKPP/1R1N1B1R w - - 13 18,130
r1bq1br1/p1nppk1p/2p2pp1/1p6/1P1P3n/P1P2PP1/N1QBPK1P/1R1N1B1R b - - 0 18,-81
r1bqnbr1/p2ppk1p/2p2pp1/1p6/1P1P3n/P1P2PP1/N1QBPK1P/1R1N1B1R w - - 1 19,264
r1bqnbr1/p2pp2p/2p2pk1/1p6/1P1P3n/P1P2PP1/N2BPK1P/1R1N1B1R w - - 0 20,-513
r1bqnbr1/p2pp2p/2p2pk1/1p6/1P1P3n/P1P2PP1/N2BPK1P/R2N1B1R b - - 1 20,631
r1bqnbr1/p3p2p/2pp1pk1/1p6/1P1P3n/P1P2PP1/N2BPK1P/R2N1B1R w - - 0 21,-578
r1b1nbr1/p1q1p2p/2pp1pk1/1p6/1PNP3n/P1P2PP1/N2BPK1P/R4B1R b - - 3 22,628
r1b1nbr1/p2qp2p/2pp1pk1/1p6/1PNP3n/P1P2PP1/N2BPK1P/R4B1R w - - 4 23,-562
r1b1nbr1/p2qp2p/2pp1pk1/1p6/1PNP3n/P1P2PP1/N3PK1P/R3BB1R b - - 5 23,703
r1b1nbr1/p4k1p/2qp1p2/1pp1p3/1PNP1P1n/P1P3P1/N3PKBP/1R2B2R w - - 0 27,266
r1b1nbr1/p4k1p/2qp1p2/1pp1N3/1P1P1P1n/P1P3P1/N3PKBP/1R2B2R b - - 0 27,-7
r1b1nbr1/p5kp/2qp1p2/1pp1N3/1P1P1P1n/P1P3P1/N3PKBP/1R2B2R w - - 1 28,299
r1b1nbrk/p2N3p/2qp1p2/1pp5/1P1P1P1n/P1P3P1/N3PKBP/1R2B2R w - - 3 29,394
1rb1nbrk/p2N3p/2qp1p2/1pp2P2/1P1P3n/P1P3P1/N3PKBP/R3B2R b - - 0 30,1125
1rb1nbrk/p2N3p/q2p1p2/1pp2P2/1P1P3n/P1P3P1/N3PKBP/R3B2R w - - 1 31,-513
1rb1nbrk/p2N3p/q2p1p2/1p3P2/1PpP3n/P1P3P1/N3PKBP/R3B1R1 w - - 0 32,-421
1rb1nb1k/p2N4/3p1prp/1p3P2/qPpP3n/P1P1K1P1/N1R1P1BP/4B1R1 w - - 0 35,-507
1rb1nb1k/p7/3p1prp/1pN2P2/qPpP3n/P1P1K1P1/N1R1P1BP/4B1R1 b - - 1 35,768
1rb1nb1k/p7/3p1prp/1pN2P2/1PpP3n/q1P1K1P1/N1R1P1BP/4B1R1 w - - 0 36,-568
1rb1nb1k/p7/3p1prp/1pN2P2/1PpP3n/q1P1K1P1/N3P1BP/2R1B1R1 b - - 1 36,736
1rb1nb1k/8/3p1prp/ppN2P2/1PpP3n/q1P1K1P1/N3P1BP/2R1B1R1 w - - 0 37,-609
1rb1nb1k/8/3p1prp/ppN2P2/1PpP3n/q1P1K1P1/N3P1BP/2R1BR2 b - - 1 37,810
1rb1nb1k/8/3p1p1p/ppN2P2/1PpP3n/q1P1K1r1/N3P1BP/2R1BR2 w - - 0 38,-588
2b1nb1k/8/1r1p1p1p/ppN2P2/1PpP1K1n/q1P3r1/N3P1BP/2R1BR2 w - - 2 39,-610
2b1nb1k/8/1r1p1p1p/ppN2P2/1qpP1K1n/2P3B1/N3P1BP/R4R2 b - - 1 40,542
2b1nb1k/8/1r1p1p1p/ppN2P2/1qpP4/2P2KB1/N3P1BP/R4R2 b - - 0 41,282
4nb1k/8/1r1p1p1p/ppN2b2/1qpP4/2P2KB1/N3P1BP/R4R2 w - - 0 42,416
5b1k/2n5/1r1p1p1p/ppN5/1qpP4/2P3B1/N1b1PKBP/R2R4 w - - 4 44,481
5b1k/2n5/1r1p1p1p/ppN5/1qpP4/2P3BP/N1b1PKB1/R2R4 b - - 0 44,356
4nb1k/8/1r1p1p1p/ppN5/1qpP1B2/2P4P/N1b1PKB1/R2R4 b - - 2 45,272
4nbk1/8/1r1p1p1p/ppN5/1qpP1B2/2P4P/N1b1PKB1/R2R4 w - - 3 46,528
4nbk1/8/1r1p1p1p/1pN5/pqpP1B1P/2P5/N1b1PKB1/R2R4 w - - 0 47,530
4nbk1/8/1r1p1p1p/1pN2b1P/pqpP1B2/2P1P3/N4KB1/R2R4 b - - 0 48,421
4n1k1/4b3/1r1p1p1p/1pN2b1P/pqpP1B2/2P1P3/5KB1/R1NR4 b - - 2 49,304
4n1k1/4b3/1r1p1p1p/1pq2b1P/p1pP1B2/2P1P3/5KB1/R1NR4 w - - 0 50,323
4n1k1/4b3/1r1p1p1p/1pq2b1P/p1pP1B2/2P1P3/6B1/R1NR2K1 b - - 1 50,371
4n1k1/4b3/1r1p1p1p/1pq4P/p1pPb3/2P1P1B1/6B1/R1NR2K1 b - - 3 51,505
4n1k1/4b3/1r1p3p/1pq2p1P/p1pPb3/2P1P1B1/6B1/R1NR2K1 w - - 0 52,307
4n1k1/2r1b3/3p3p/1pq2p1P/p1pPb3/2PNP1B1/6B1/R3R1K1 w - - 4 54,217
4n1k1/q1r1b3/3p3p/1p3p1P/p1pPB3/2PNP1B1/8/R3R1K1 b - - 0 55,481
4n1k1/2r1b3/q2p3p/1p3p1P/p1pPB3/2PNP1B1/8/R3R1K1 w - - 1 56,-245
4n1k1/2r1b3/q2p3p/1p3p1P/p1pPB3/2PNP1B1/6K1/R3R3 b - - 2 56,444
4n3/2r1b1k1/q2p3p/1p3p1P/p1pPB3/2PNP1B1/6K1/R3R3 w - - 3 57,-275
4n3/2r1b1k1/q2p3p/1p3p1P/p1pPB3/2PNP1B1/6K1/3RR3 b - - 4 57,397
4n3/3r2k1/q2p3p/1p3pbP/p1pPB3/2PNPKB1/8/3RR3 b - - 8 59,667
8/2nr2k1/q2p3p/1p3pbP/p1pPB3/2PNPKB1/8/3RR3 w - - 9 60,-410
8/2nr2k1/q2p3p/1p3pbP/p1pPB3/2P1PKB1/5N2/3RR3 b - - 10 60,487
rnbqkbnr/p1p1ppp1/8/1p1p3p/8/2P2PPN/PP1PP2P/RNBQKB1R b KQkq - 0 4,20
rn1qkbnr/p1p1p1p1/5p2/1p1p1b1p/5P2/2P3PN/PP1PP2P/RNBQKB1R w KQkq - 1 6,60
rn1qkbnr/p1p1p1p1/5p2/3p1bPp/1p3P2/2P4N/PP1PP2P/RNBQKB1R b KQkq - 0 7,89
rn1qkbnr/p1p1p1p1/5p2/3p1bP1/1p3P1p/2P4N/PP1PP2P/RNBQKB1R w KQkq - 0 8,19
rn1qkbnr/p3p1p1/2p2p2/3p1bP1/1p3P1p/2P4N/PPQPP2P/RNB1KB1R w KQkq - 0 9,498
rn1q1bnr/p2kp1p1/2p2p2/3p1bP1/1p2PP1p/2PB3N/PPQP3P/RNB1K2R b KQ - 2 10,295
rn1q1bn1/p2kp1p1/2p2p2/3p1bPr/1p2PP1p/2PB3N/PPQP3P/RNB1K2R w KQ - 3 11,529
rn1q1bn1/p2kp1p1/2p2p2/3p1bPr/Q3PP1p/p1PB3N/PP1P3P/R1B1K2R b KQ - 1 12,278
rn1q1bn1/p2kp1p1/2Q2p2/5bPr/4pP1p/2PB3N/Pp1P3P/R1B1K2R b KQ - 0 14,935
r2q1bn1/p2kp1p1/2n2p2/5bPr/4pP1p/2PB3N/Pp1P3P/R1B1K2R w KQ - 0 15,-939
r2q1bn1/p2kp1p1/2n2p1r/5bP1/4pP1p/2PB3N/PB1P3P/R3K2R w KQ - 1 16,-792
r2q1bn1/p2kp1p1/2n2pbr/6P1/4pP1p/2P4N/PB1PB2P/R2K3R b - - 4 17,793
rn1q1bn1/p2kp1p1/5pbr/6P1/5P1p/2PBp2N/PB1P3P/R2K3R w - - 0 19,-591
rn1q1bn1/p2kp1p1/5pbr/6P1/5P1p/2PBp2N/PB1P3P/R2K2R1 b - - 1 19,786
rn1q1bn1/p2k2p1/5pbr/4p1P1/P4P1p/2PBp2N/1B1P3P/R2K2R1 b - - 0 20,843
rnq2b2/p3n3/4kpbp/4p3/P4P1p/B1P1p2N/3PK2P/RB4R1 b - - 5 24,655
rn3b2/p3n2b/4kp1p/4p3/P4P1p/B1q1p2N/2BPK2P/R5R1 w - - 2 26,-301
rn3b2/p3n2B/4kp1p/4p3/P4P1p/B1q1p2N/3PK2P/R5R1 b - - 0 26,648
r4b2/p2nn2B/4kp1p/4p3/P4P1p/B1q1p2N/3PK2P/R5R1 w - - 1 27,493
rn3b2/p3n2B/4kp1p/4p3/P4P1p/B1q1p3/3PKN1P/R5R1 w - - 3 28,300
rn3b2/p3n2B/4kp1p/4p3/P4P1p/B1q1p3/3PKN1P/1R4R1 b - - 4 28,729
rn3b2/p3n2B/4kp1p/4p3/P4P1p/B1q5/3pKN1P/1RR5 b - - 1 29,623
rn3bn1/p6B/4kp1p/4p3/PB3P1p/2q5/5N1P/1Rn2K2 b - - 1 31,750
rn3bn1/p3B3/5p1p/5k2/P4p1p/2q5/5N1P/1Rn2K2 b - - 1 33,976
r4bn1/p3B3/2n2p1p/5k2/P4p1p/2q5/5N1P/1Rn2K2 w - - 2 34,-976
r4bn1/p3B3/2n2p1p/5k2/P4p1p/2q4N/7P/1Rn2K2 b - - 3 34,9994
r5n1/p3b3/2n2p1p/5k2/P4p1p/2q4N/7P/1Rn2K2 w - - 0 35,-1133
r5n1/p3b3/2n2p1p/5k2/P4p1p/2q4N/7P/R1n2K2 b - - 1 35,9995
4r1n1/p3b3/2n2p1p/5k2/P4p1p/2q4N/7P/R1n2K2 w - - 2 36,-1178
4r1n1/4b3/p1n2p1p/5k2/P4p1p/2q5/5N1P/R1n2K2 w - - 0 37,-1170
4r1n1/n3b3/p4pkp/8/P4pNp/2q5/R6P/2n2K2 w - - 4 39,-1111
4r1n1/n3b3/p4pkp/8/P4pNp/2q5/R5KP/2n5 b - - 5 39,9995
4r1n1/n7/p4pkp/8/P4pNp/b1q5/R5KP/2n5 w - - 6 40,-1205
r5n1/n7/p4pkp/8/P4pNp/b1q5/4nK1P/8 w - - 2 42,-1207
r5n1/n7/p4pkp/8/P2n1pNp/b1q5/7P/5K2 w - - 4 43,-9995
5rn1/n7/p4pkN/8/P2n1p1p/b1q5/7P/5K2 w - - 1 44,-9996
5rn1/n4N2/p4pk1/8/P2n1p1p/b1q5/7P/5K2 b - - 2 44,9998
5rn1/n4N2/p4pk1/8/P1q2p1p/b4n2/7P/4K3 w - - 5 46,-9993
5rn1/n4N2/p4pk1/8/P1q2p1p/b4n2/7P/3K4 b - - 6 46,9999
5r2/n4N2/p4pkn/8/P1q2p1p/b4n2/7P/3K4 w - - 7 47,-9995
3N1r2/n7/p4pkn/8/P1q2p1p/b4n2/7P/3K4 b - - 8 47,9999
3N1r2/n1q5/p4pkn/8/P4p1p/b4n2/7P/3K4 w - - 9 48,-9994
5r2/n7/pqN2pkn/8/P4p1p/b4n2/7P/3K4 w - - 11 49,-9994
5r2/n3N2k/pq3p1n/8/P4p1p/b4n2/7P/3K4 w - - 13 50,-9994
2n2r2/7k/4Np1n/pq6/P6p/b4n1P/8/3K4 b - - 1 53,9999
2n1qrk1/8/5p1n/p1N5/P6p/b4n1P/8/3K4 w - - 4 55,-1086
2n2rk1/8/2q2p1n/p7/P6p/bN3n1P/8/3K4 w - - 6 56,-1282
2n2rk1/8/2q2p1n/p7/P6p/b4n1P/3N4/3K4 b - - 7 56,9994
2n2rk1/8/2q2p2/p7/P5np/b6P/7n/3K1N2 w - - 10 58,-9996
5rk1/4n3/2q5/p4p2/P5np/b4N1P/7n/4K3 b - - 1 60,9996
r1bqkbnr/p1pppp1p/1pn5/6p1/P1P5/5P2/1P1PP1PP/RNBQKBNR b KQkq - 0 4,71
r1bqkbnr/p1ppp2p/1pn5/5pp1/P1P5/4PP2/1P1P2PP/RNBQKBNR b KQkq - 0 5,79
r1bqkbnr/p1ppp3/1pn5/5ppp/P1P5/4PP2/1P1P2PP/RNBQKBNR w KQkq - 0 6,-41
r1bqkbnr/p1ppp3/1p6/5ppp/P1Pn4/4PP2/1P1P1KPP/RNBQ1BNR w kq - 2 7,311
r1bqkbnr/p1ppp3/8/1p3ppp/P1Pn4/N3PP2/1P1P1KPP/R1BQ1BNR w kq - 0 8,288
r1bqkbnr/p1ppp3/2n5/1p3ppp/P1P1P3/5P2/1P1P1KPP/RNBQ1BNR b kq - 2 9,128
r1bqkb1r/p1ppp3/2n2n2/5ppp/P1p1P3/5P1N/1P1PBKPP/RNBQ3R b kq - 1 11,240
r1bqkbr1/p1ppp3/2n2n2/P4ppp/2p1P3/5P1N/1P1PBKPP/RNBQ3R b q - 0 12,314
r1bqkbr1/p1ppp3/2n5/P4ppp/2p1n3/5P1N/1P1PBKPP/RNBQ3R w q - 0 13,88
r1bq1br1/p1pppk2/2n5/P4ppp/2p1n3/5P1N/1P1PB1PP/RNBQ1K1R w - - 2 14,116
rnbq1br1/p1ppp1k1/8/P4ppp/R1p1n3/5P2/1P1PB1PP/1NBQ1KNR w - - 6 16,201
rnbq1br1/p1ppp1k1/8/P4ppp/R1B1n3/5P2/1P1P2PP/1NBQ1KNR b - - 0 16,196
rnbq1br1/p1ppp1k1/8/P4ppp/R1B5/3n1P2/1P1PN1PP/1NBQ1K1R w - - 3 18,270
rnbq1brk/p1ppp3/8/P4ppp/R1B5/3n1PP1/1P1PN2P/1NBQ1K1R w - - 1 19,228
rnbq1brk/p1ppp3/8/P4ppp/R1B2P2/3n2P1/1P1PN2P/1NBQ1K1R b - - 0 19,127
rnb2brk/2pqp3/p2p4/P4ppp/2B2PQ1/R2n2P1/1P1P3P/1NB2KNR b - - 1 22,647
rnb2brk/2pqp3/p2p4/P4ppp/2B2PQ1/R5P1/1n1P3P/1NB1K1NR b - - 1 23,608
rnb2brk/3qp3/p2p4/P1p2ppp/2B2PQ1/R5P1/1n1P3P/1NB2KNR b - - 1 24,556
rnb2brk/3qp3/p2p4/P1p2pp1/2B2Pp1/R5P1/1n1P3P/1NB2KNR w - - 0 25,-536
rnb2bBk/2q1p3/p2p4/P1p2pp1/5Pp1/R5P1/1n1P3P/1NB2KNR w - - 1 26,-468
rnb2b1k/2q5/B2pp3/P1p2pp1/5Pp1/R5P1/1n1P3P/1NB2KNR b - - 0 27,737
rnb4k/2q1b3/B2pp3/P1p2pp1/5Pp1/R5P1/1n1P3P/1NB2KNR w - - 1 28,-500
